experiment,replication,seed,N,S,repairers,failure_mean,repair_mean,crash_time,mean_queue,utilization,area_queue,area_busy,final_healthy,final_broken
5,9,715009,10,3,2,100.0,1.0,118733.80347611768,0.0001550244681376436,0.049584665180678236,18.406644733844644,11774.75178198349,9,4
5,10,715010,10,3,2,100.0,1.0,86743.49525402639,0.0001526542550577289,0.05056692746738135,13.241763649107043,8772.704065554983,9,4
5,11,715011,10,3,2,100.0,1.0,61767.557918617116,0.0001812144213863301,0.05107867705243787,11.193172268668832,6310.01028648559,9,4
5,12,715012,10,3,2,100.0,1.0,245092.01040988648,0.00025208944476590286,0.04965381443511451,61.78510882078717,24339.506408843314,9,4
5,13,715013,10,3,2,100.0,1.0,2888.723399549049,0.0009395225012220717,0.047353286475546257,2.714020633683049,273.58109337492,9,4
5,14,715014,10,3,2,100.0,1.0,11566.211999454335,0.00039038393927904176,0.04737238471202178,4.515263402883505,1095.8380889979069,9,4
5,15,715015,10,3,2,100.0,1.0,51667.30508974256,0.00019323926526256205,0.049369572853823304,9.984152073638484,5101.585565577521,9,4
5,16,715016,10,3,2,100.0,1.0,29132.958975749738,0.00020835662382666863,0.047846063225005016,6.070044974268058,2787.7947941703987,9,4
5,17,715017,10,3,2,100.0,1.0,43198.07875670518,0.00022836607673664932,0.049337349296290724,9.864975768229556,4262.557401096479,9,4
5,18,715018,10,3,2,100.0,1.0,52532.52651677304,0.0002574508405464746,0.04910133632970153,13.524543107773184,5158.834505498075,9,4
5,19,715019,10,3,2,100.0,1.0,14499.60645358579,0.00014786423272991145,0.05121196759546911,2.1439731831451354,1485.1067516961805,9,4
5,20,715020,10,3,2,100.0,1.0,31975.78047759683,0.00013115172787304106,0.050009809661941226,4.193678859725878,3198.205390953267,9,4
5,21,715021,10,3,2,100.0,1.0,19067.58498077176,0.00015923419823864337,0.0529469658560807,3.0362116067603893,2019.141541869679,9,4
5,22,715022,10,3,2,100.0,1.0,46454.529476718955,0.0002415704462810639,0.04968091052592999,11.222041417467835,4615.806644914103,9,4
5,23,715023,10,3,2,100.0,1.0,49043.59246479394,0.000206404368090102,0.05221256671332484,10.122811711564282,5121.383686858338,9,4
5,24,715024,10,3,2,100.0,1.0,20259.70017134351,0.0001563061122676672,0.0485629118840404,3.166714969491295,1967.740068436066,9,4
5,25,715025,10,3,2,100.0,1.0,10551.022590314757,0.00025213484666210414,0.047680052493827486,2.6602804629374077,1006.1466219395345,9,4
5,26,715026,10,3,2,100.0,1.0,52340.04468794609,0.00017159219766197208,0.04883918383063273,8.981143293730497,5112.490128436262,9,4
5,27,715027,10,3,2,100.0,1.0,85905.08009198798,0.00024344570163469293,0.05078837729038606,20.913222496978506,8725.959237745436,9,4
5,28,715028,10,3,2,100.0,1.0,19294.637848965285,0.00013020783527419917,0.0487715642866174,2.5123130267134,1882.0593404756235,9,4
5,29,715029,10,3,2,100.0,1.0,40245.475417100715,0.000145841045294815,0.04972163774563632,5.8694422032167495,4002.1418991799874,9,4
5,30,715030,10,3,2,100.0,1.0,21646.013330678423,0.00021592730411292094,0.051008594645412485,4.6739653032857404,2208.2654393475414,9,4
5,31,715031,10,3,2,100.0,1.0,9947.91694336691,0.00025890422812817565,0.049097588680957385,2.57555775770561,976.8374686355108,9,4
5,32,715032,10,3,2,100.0,1.0,5416.764412029765,0.000278484251828659,0.04888911800157001,1.508483584616215,529.6416690528563,9,4
5,33,715033,10,3,2,100.0,1.0,20179.244382787547,0.0002890012180919627,0.05051521558221245,5.831826206800997,2038.717760565325,9,4
5,34,715034,10,3,2,100.0,1.0,101155.04872709438,0.00026372813388872153,0.050190189484186375,26.677432234219296,10153.982125789946,9,4
5,35,715035,10,3,2,100.0,1.0,16699.004525602722,0.00021720136870380374,0.04965363596525294,3.6270466389519243,1658.332583392778,9,4
5,36,715036,10,3,2,100.0,1.0,14712.602657475338,0.00023108676802665307,0.05095667209576591,3.399887797376323,1499.4105385845298,9,4
5,37,715037,10,3,2,100.0,1.0,48103.68369254437,0.00019140011163012018,0.050162165961818314,9.207050428572984,4825.969929520448,9,4
5,38,715038,10,3,2,100.0,1.0,1727.408859665705,0.00016737755444317943,0.04765088419014059,0.289129470454327,164.62511904190666,9,4
5,39,715039,10,3,2,100.0,1.0,11370.72207316354,0.0003631139582117854,0.0551080297059169,4.128867899712532,1253.2361795712427,9,4
5,40,715040,10,3,2,100.0,1.0,16686.858312283075,0.00027318833040833063,0.05041526227275586,4.558654962092987,1682.544676644135,9,4
5,41,715041,10,3,2,100.0,1.0,7033.18536268091,0.00048043074283642503,0.04736533852580025,3.3789584682990608,666.258411236169,9,4
5,42,715042,10,3,2,100.0,1.0,76.3935601898034,0.001865595456395889,0.05942002661483318,0.14251947878800308,9.078614759359956,9,4
5,43,715043,10,3,2,100.0,1.0,4263.553691734256,0.0008830048678126437,0.049441487301441274,3.764738663981916,421.5928714177846,9,4
5,44,715044,10,3,2,100.0,1.0,167513.61885189492,0.00018603401604932044,0.04993919213762206,31.163231257973166,16730.989595026338,9,4
5,45,715045,10,3,2,100.0,1.0,253963.2635281381,0.0001845002523888791,0.05003298160018277,46.85628621844489,25413.078582451402,9,4
5,46,715046,10,3,2,100.0,1.0,57345.32883442387,0.00036701351023927126,0.05027082489549101,21.0465104313472,5765.593968819348,9,4
5,47,715047,10,3,2,100.0,1.0,59887.209843929646,0.00025973276649542045,0.05044522134522874,15.554670690455623,6042.047112650385,9,4
5,48,715048,10,3,2,100.0,1.0,50219.009489263124,0.00022833674933427976,0.04990202985830103,11.46684538156569,5012.061021975022,9,4
5,49,715049,10,3,2,100.0,1.0,189398.31827890448,0.00021291803140387685,0.05002181432278191,40.32631707914925,18948.09501998902,9,4
5,50,715050,10,3,2,100.0,1.0,140954.4179812406,0.00015933772124879654,0.050093591038213724,22.45935576108127,14121.825938763412,9,4
5,51,715051,10,3,2,100.0,1.0,11320.966524194266,0.0002683773176892091,0.048613682824109834,3.038290629412586,1100.7077517390903,9,4
5,52,715052,10,3,2,100.0,1.0,6532.823657466268,0.00012906731094809368,0.05182244993764721,0.8431739823672615,677.093853881046,9,4
5,53,715053,10,3,2,100.0,1.0,78114.26990612518,0.00016046378901960859,0.05112832435300809,12.53451172563723,7987.703456717574,9,4
5,54,715054,10,3,2,100.0,1.0,18944.847561639526,0.0001375586095450667,0.049620596030210073,2.606026888622381,1880.1092554200507,9,4
5,55,715055,10,3,2,100.0,1.0,45535.786603962006,0.00025460841373811546,0.04906676419876748,11.593794395552095,4468.587407803998,9,4
5,56,715056,10,3,2,100.0,1.0,46026.586076619315,0.00032469405289567557,0.05084055798528278,14.944558774169195,4680.034636585947,9,4
5,57,715057,10,3,2,100.0,1.0,66308.91675711874,0.00019239859883398718,0.05216181571949259,12.757742674269139,6917.586992888004,9,4
5,58,715058,10,3,2,100.0,1.0,28581.792030008084,0.00011410229008140382,0.048972983756704426,3.261247925254338,2799.4712736461797,9,4
5,59,715059,10,3,2,100.0,1.0,14750.65886043217,0.00017449935036060096,0.05148316561123917,2.573980388536256,1518.8212259730435,9,4
5,60,715060,10,3,2,100.0,1.0,81729.61781607974,0.00020546472539962067,0.04939561587228638,16.79255348159677,8074.169614063696,9,4
5,61,715061,10,3,2,100.0,1.0,36366.359805327476,0.00016583813178736265,0.049392901862114175,6.030929170022546,3592.4800818937474,9,4
5,62,715062,10,3,2,100.0,1.0,86412.62543261689,0.00017512869505813576,0.04991962220051406,15.13333032856167,8627.371229901535,9,4
5,63,715063,10,3,2,100.0,1.0,11798.847378006405,0.0001892531468629497,0.04758423282061218,2.2329689956433754,1122.8782012998527,9,4
5,64,715064,10,3,2,100.0,1.0,88755.59454963349,0.00026809815030860457,0.05099497722082126,23.795210728297207,9052.179044558015,9,4
5,65,715065,10,3,2,100.0,1.0,118542.41674422559,0.00017909334189870844,0.049561505925234596,21.230157571472773,11750.281379721131,9,4
5,66,715066,10,3,2,100.0,1.0,126386.50243747854,0.00014971307210619606,0.04964230811169998,18.92171155267215,12548.23539032286,9,4
5,67,715067,10,3,2,100.0,1.0,154602.3566088795,0.00023686859101387661,0.04969993717222668,36.62044237737018,15367.454820278988,9,4
5,68,715068,10,3,2,100.0,1.0,152936.21431566612,0.00021804036473080214,0.050765626944936776,33.346267949935964,15527.80560464001,9,4
5,69,715069,10,3,2,100.0,1.0,156225.52509100374,0.0002329126760871702,0.04975962296288756,36.38690512206904,15547.446451414953,9,4
5,70,715070,10,3,2,100.0,1.0,28505.87876997423,0.00027518105544462,0.050271180559816574,7.844277806297896,2866.048357323233,9,4
5,71,715071,10,3,2,100.0,1.0,94937.14434149675,0.000131125583089008,0.049871144265665864,12.448688408584076,9469.248043250256,9,4
5,72,715072,10,3,2,100.0,1.0,640.6161881043215,0.0008857373418159417,0.07252041027891484,0.567417679575783,92.91549758527977,9,4
5,73,715073,10,3,2,100.0,1.0,204797.08283627452,0.0001493438073465092,0.05015366059528122,30.58517608422767,20542.646766948412,9,4
5,74,715074,10,3,2,100.0,1.0,6343.700470280381,0.00036095268305959375,0.04799100644576738,2.28977570527411,608.8811403184866,9,4
5,75,715075,10,3,2,100.0,1.0,22458.441391944805,0.00020301654373380403,0.049314834295948,4.559435149040837,2215.0686315780354,9,4
5,76,715076,10,3,2,100.0,1.0,30787.66042058881,0.0002148336133047281,0.05294065533176257,6.614224333354059,3259.8378375954812,9,4
5,77,715077,10,3,2,100.0,1.0,95329.19391874058,0.00018930689367343452,0.050443796802892835,18.046473577149243,9617.532974841035,9,4
5,78,715078,10,3,2,100.0,1.0,9251.11300796209,0.00027235704765891526,0.055977160723921414,2.519605826407542,1035.702079443708,9,4
5,79,715079,10,3,2,100.0,1.0,21647.2869111724,0.0003046453027618976,0.04912491103474812,6.594744275027779,2126.842087310023,9,4
5,80,715080,10,3,2,100.0,1.0,37755.39757535501,0.00013268876667901373,0.051050421944372565,5.009717139749682,3854.8579537988285,9,4
5,81,715081,10,3,2,100.0,1.0,2348.498143188136,0.00019256791502640546,0.055048437032301195,0.452245390877124,258.56230431153676,9,4
5,82,715082,10,3,2,100.0,1.0,7922.159908158677,0.00014726974340651083,0.04717496244417867,1.1666944568998758,747.455192288327,9,4
5,83,715083,10,3,2,100.0,1.0,98094.19711168237,0.00021413872014228484,0.05133509703286993,21.005765822880676,10071.350254179368,9,4
5,84,715084,10,3,2,100.0,1.0,54895.95868466109,0.00023528021756469332,0.04993066261746953,12.915933102749477,5481.983184292719,9,4
5,85,715085,10,3,2,100.0,1.0,99740.65573146136,0.0002687679384041656,0.05080838681666904,26.807090416024494,10135.323635504614,9,4
5,86,715086,10,3,2,100.0,1.0,21354.152680335257,0.00017250777130853353,0.05062374520572034,3.6837572870667827,2162.0543687466843,9,4
5,87,715087,10,3,2,100.0,1.0,113667.77087896249,0.00024211092022914055,0.04990531409025087,27.520208607900713,11345.251615306588,9,4
5,88,715088,10,3,2,100.0,1.0,29143.071456992817,0.00017267126708264837,0.05026808480130036,5.032171075159113,2929.9327747409416,9,4
5,89,715089,10,3,2,100.0,1.0,24097.957991608695,0.00015774601646233475,0.04961830788871599,3.8013568780529567,2391.3997982339683,9,4
5,90,715090,10,3,2,100.0,1.0,89329.90549611747,0.00027186510293889643,0.04869457455320628,24.285683953223867,8699.763486023126,9,4
5,91,715091,10,3,2,100.0,1.0,96648.42274547918,0.0001931889879729544,0.049432956105259024,18.671410979381392,9555.234478439581,9,4
5,92,715092,10,3,2,100.0,1.0,67557.05516159584,0.0002031201759274093,0.04911086653011492,13.72220092956104,6635.571038417489,9,4
5,93,715093,10,3,2,100.0,1.0,144005.7004707658,0.00021252749342369267,0.04946728747089911,30.605170559774933,14247.142765271125,9,4
5,94,715094,10,3,2,100.0,1.0,35844.372729873576,0.00041160916699542574,0.05185701206973822,14.753872400816817,3717.5641385704994,9,4
5,95,715095,10,3,2,100.0,1.0,19220.44455887697,0.0002331477274415975,0.05079641639651882,4.4812029693193836,1952.659410277838,9,4
5,96,715096,10,3,2,100.0,1.0,32371.261174132236,0.00013135651819409991,0.05046592723886413,4.252176157385861,3267.29142208805,9,4
5,97,715097,10,3,2,100.0,1.0,13133.773684643298,0.00018058062015123598,0.05001635574590541,2.3717049968988704,1313.8069937946602,9,4
5,98,715098,10,3,2,100.0,1.0,183170.40990065728,0.00021383999857176215,0.04965048103780295,39.16916019154564,18188.997926918357,9,4
5,99,715099,10,3,2,100.0,1.0,16382.947334595843,0.0003292908204381486,0.0495131534932586,5.394754169004045,1622.3427720996317,9,4
5,100,715100,10,3,2,100.0,1.0,133152.30334353558,0.0002362592750973689,0.049383568204885264,31.458466665488686,13151.071707606123,9,4
5,101,715101,10,3,2,100.0,1.0,91958.19086774057,0.00021873103253695485,0.04890960268787243,20.11411003873127,8995.27715847346,9,4
5,102,715102,10,3,2,100.0,1.0,27499.052403924838,0.0001441223559224722,0.049913506543700886,3.9632282180891707,2745.148264217752,9,4
5,103,715103,10,3,2,100.0,1.0,19451.941130055,0.00027153001151367383,0.048651330053444256,5.281785799007139,1892.7256161969462,9,4
5,104,715104,10,3,2,100.0,1.0,42387.470200971926,0.00018557921409464783,0.04951447109285666,7.866233407356674,4197.586335930695,9,4
5,105,715105,10,3,2,100.0,1.0,43530.18438094965,0.0002347171926455966,0.04837285079169459,10.217282673241698,4211.3582279892635,9,4
5,106,715106,10,3,2,100.0,1.0,91235.97706413735,0.000201236961064722,0.05108995761909556,18.360050764157677,9322.484403087103,9,4
5,107,715107,10,3,2,100.0,1.0,15690.378881534107,0.0001740381234528846,0.048917845493540224,2.7307240968069664,1535.0790597239838,9,4
5,108,715108,10,3,2,100.0,1.0,5761.01374414341,0.0003154145925958504,0.05094148557788393,1.8171078030480885,586.9491971225452,9,4
5,109,715109,10,3,2,100.0,1.0,73930.4878646704,0.0003313603760308827,0.05075693977876178,24.497634258983794,7504.970640723108,9,4
5,110,715110,10,3,2,100.0,1.0,61150.8033260686,0.0002467057830151437,0.04902669456208229,15.086256816562809,5996.043513786262,9,4
5,111,715111,10,3,2,100.0,1.0,9817.759890290306,4.513877097951181e-5,0.049743873520216385,0.44316161521965114,976.746812468909,9,4
5,112,715112,10,3,2,100.0,1.0,12568.411047434876,0.0001868139029225915,0.04873955902741504,2.3479539213067255,1225.1576242545348,9,4
5,113,715113,10,3,2,100.0,1.0,36186.12047027516,0.00011713672396420575,0.048843719441887194,4.238723604862116,3534.9294318809016,9,4
5,114,715114,10,3,2,100.0,1.0,931.4494955196337,0.001987797697223094,0.056195061831186145,1.8515331622735403,104.68572398670592,9,4
5,115,715115,10,3,2,100.0,1.0,28866.255920378982,0.0002232130230112416,0.049048448494657136,6.443324247003943,2831.6901334886,9,4
5,116,715116,10,3,2,100.0,1.0,42998.599153221505,0.00013419633120692953,0.05059297958011099,5.770254253399713,4350.854497864627,9,4
5,117,715117,10,3,2,100.0,1.0,56143.810664087454,0.00013340617627859085,0.04979452793540839,7.48993110240508,5591.309097026364,9,4
5,118,715118,10,3,2,100.0,1.0,1137.0496693953742,0.0005881565637680504,0.05305016956954393,0.668763226385181,120.64135554083693,9,4
5,119,715119,10,3,2,100.0,1.0,74463.75720350687,0.0002618297202494835,0.050301020735886395,19.49682471731967,7491.205990331218,9,4
5,120,715120,10,3,2,100.0,1.0,204583.84253896523,0.0002647824518445032,0.05020039746214569,54.17021143523698,20540.380419578167,9,4
5,121,715121,10,3,2,100.0,1.0,35764.18531731594,0.00014292510940077324,0.0484698093505774,5.111600099106909,3466.9664878180465,9,4
5,122,715122,10,3,2,100.0,1.0,20935.056955259628,0.00023057452410557471,0.048050318728147474,4.827090794582091,2011.8723185842914,9,4
5,123,715123,10,3,2,100.0,1.0,50554.01939718084,0.0001229964542803744,0.04920655540255017,6.217965135474515,4975.17831257795,9,4
5,124,715124,10,3,2,100.0,1.0,136186.04282576774,0.00021321253939550437,0.049889924536322044,29.03657202110685,13588.62279895575,9,4
5,125,715125,10,3,2,100.0,1.0,1018.3734144079618,0.00022839695081414775,0.05949802886128381,0.23259338264097096,121.1824216040181,9,4
5,126,715126,10,3,2,100.0,1.0,19566.917261088245,0.00021000728916253873,0.05183741433160619,4.1091952512688295,2028.5967945105767,9,4
5,127,715127,10,3,2,100.0,1.0,52803.18172717526,0.00012475825177478463,0.049072677394395504,6.587632640428637,5182.387004590622,9,4
5,128,715128,10,3,2,100.0,1.0,135359.93697331566,0.00018699397596266042,0.0503011203514813,25.31149280069542,13617.51296092735,9,4
5,129,715129,10,3,2,100.0,1.0,103271.24527353903,0.00019267008209199776,0.0506897126609544,19.8972793045956,10469.579498109277,9,4
5,130,715130,10,3,2,100.0,1.0,170340.75862968725,0.0001711250280070093,0.049693703266369876,29.149567091240442,16929.726227024024,9,4
5,131,715131,10,3,2,100.0,1.0,59053.38750975837,0.00027521124414839614,0.049238985831736776,16.252156247737958,5815.457821818108,9,4
5,132,715132,10,3,2,100.0,1.0,62885.29583145249,0.00019242554128618956,0.05034936165846489,12.100737089309405,6332.469005634712,9,4
5,133,715133,10,3,2,100.0,1.0,52938.6111001594,0.00025574726294130606,0.05069491463126217,13.53890489278001,5367.436740840338,9,4
5,134,715134,10,3,2,100.0,1.0,87463.96567062687,0.00018858013869309467,0.049647285548541496,16.493966776814887,8684.696957714887,9,4
5,135,715135,10,3,2,100.0,1.0,34432.235092803036,0.0001622125743103475,0.04852890094444427,5.585341493662668,3341.917052228913,9,4
5,136,715136,10,3,2,100.0,1.0,67115.04008175085,0.00011036485898965213,0.04910238439396271,7.407141934707283,6591.016993420689,9,4
5,137,715137,10,3,2,100.0,1.0,53056.34479435717,0.00020049190708866797,0.04992531836706266,10.63736775097459,5297.709810501859,9,4
5,138,715138,10,3,2,100.0,1.0,29152.078022466543,0.0002609255039960758,0.04989240062634519,7.606520650545008,2908.934311574747,9,4
5,139,715139,10,3,2,100.0,1.0,7611.641664034011,0.0004615044218566075,0.05185044108522081,3.512806285539682,789.3339553256151,9,4
5,140,715140,10,3,2,100.0,1.0,5302.374580322019,0.0005037175046981615,0.05069697720706829,2.670898892574769,537.6287264838473,9,4
5,141,715141,10,3,2,100.0,1.0,47666.61459978617,0.00019424213501913944,0.049603109443374364,9.258864988996947,4728.824601576679,9,4
5,142,715142,10,3,2,100.0,1.0,35128.34976896249,0.00012497236455523333,0.0497898152323306,4.3900729335505275,3498.0680888266515,9,4
5,143,715143,10,3,2,100.0,1.0,34890.55769733985,0.00021678176469204732,0.048798454905311525,7.5636366687190275,3405.2106128296173,9,4
5,144,715144,10,3,2,100.0,1.0,37449.15159171414,0.0003630805367581072,0.04936718680643999,13.597058061055293,3697.5185247416825,9,4
5,145,715145,10,3,2,100.0,1.0,13617.289648616888,0.00011384152893197296,0.053250282512069334,1.5502130735080755,1450.2490416750534,9,4
5,146,715146,10,3,2,100.0,1.0,52621.75122040092,0.00023822320536161535,0.05009315093142391,12.5357222474654,5271.978652318768,9,4
5,147,715147,10,3,2,100.0,1.0,768.7534797956797,0.0007692758246251067,0.03383583040127419,0.5913834671032419,52.02282472551197,9,4
5,148,715148,10,3,2,100.0,1.0,48540.5513163314,0.00017775412573895532,0.04829312228409927,8.628283262121386,4688.3495609143765,9,4
5,149,715149,10,3,2,100.0,1.0,28590.710754806318,0.0002818735401285171,0.048193767876326676,8.058964855247723,2755.7881550726647,9,4
5,150,715150,10,3,2,100.0,1.0,247128.0655661592,0.00021737076784210716,0.050103617915576666,53.71841736745063,24764.02034668484,9,4
5,151,715151,10,3,2,100.0,1.0,15627.40291410506,0.0001630746710560537,0.04743078025611291,2.5484335896780976,1482.439827185311,9,4
5,152,715152,10,3,2,100.0,1.0,7904.252075089348,0.00020490265114960312,0.05223618602404964,1.6196022055405592,825.7759635506952,9,4
5,153,715153,10,3,2,100.0,1.0,124843.38213767069,0.00021167685332491672,0.050087646816863854,26.426454289342246,12506.222463868839,9,4
5,154,715154,10,3,2,100.0,1.0,9053.832450109416,0.00028256652658778736,0.04972502499535199,2.558309987735214,900.4040897708393,9,4
5,155,715155,10,3,2,100.0,1.0,56206.02964015197,0.0002650097611001376,0.05004998461382146,14.895146487323927,5626.221837387198,9,4
5,156,715156,10,3,2,100.0,1.0,100971.12383445633,0.00023933436259752794,0.04985062558310628,24.165859563675667,10066.947377953882,9,4
5,157,715157,10,3,2,100.0,1.0,21657.25498195506,9.729705092996782e-5,0.047818329847152216,2.1071870409825806,2071.227524622015,9,4
5,158,715158,10,3,2,100.0,1.0,13394.051487677309,9.517748277430906e-5,0.05077960376273586,1.2748121047466157,1360.289254643873,9,4
5,159,715159,10,3,2,100.0,1.0,2198.881886416034,2.06520827164484e-5,0.05025711990022463,0.04541149060196403,221.01894122408544,9,4
5,160,715160,10,3,2,100.0,1.0,2662.8759967066417,0.0002089717409667688,0.047343764993798255,0.5564658330104066,252.1411507914111,9,4
5,161,715161,10,3,2,100.0,1.0,19849.523549684687,0.0003008343905952247,0.04908916047250621,5.971419320674954,1948.7928936665253,9,4
5,162,715162,10,3,2,100.0,1.0,9261.977639733072,0.00017708306194567802,0.04840616617127836,1.6401393601163363,896.6736574071672,9,4
5,163,715163,10,3,2,100.0,1.0,34867.56739719925,0.00016474209898736277,0.04981153004137434,5.744156239597942,3473.61376175047,9,4
5,164,715164,10,3,2,100.0,1.0,34179.874727229035,0.0004214235532047094,0.05080582828320695,14.404204255640707,3473.0736922662463,9,4
5,165,715165,10,3,2,100.0,1.0,13840.32761465463,0.0003379407367834199,0.04905156353312618,4.677210511420299,1357.7794186190247,9,4
5,166,715166,10,3,2,100.0,1.0,133219.46495244032,0.00020837965654479842,0.04928157008830358,27.760226351871324,13130.528798359981,9,4
5,167,715167,10,3,2,100.0,1.0,554.1577055643403,6.422553888348204e-5,0.047514679471413836,0.03559107726630373,52.66125151300751,9,4
5,168,715168,10,3,2,100.0,1.0,67425.43547472171,0.00030540270839174335,0.05057831045015453,20.591910608472745,6820.529215354675,9,4
5,169,715169,10,3,2,100.0,1.0,1345.5925414692085,0.0004655436090823545,0.06253715231842984,0.6264320081098731,168.299051448806,9,4
5,170,715170,10,3,2,100.0,1.0,12504.364178572278,0.0002724765866676278,0.050707667803560855,3.40714646982633,1268.1342897235784,9,4
5,171,715171,10,3,2,100.0,1.0,64569.359297099814,0.00032639106889177806,0.050142509054915824,21.074862198637675,6475.339366449882,9,4
5,172,715172,10,3,2,100.0,1.0,9912.636786802263,0.0001642798044709682,0.04725396579047062,1.6284460331276023,936.8227992338294,9,4
5,173,715173,10,3,2,100.0,1.0,11095.381351801701,0.00046707179944210735,0.05123325611418683,5.182339733482422,1136.905028962858,9,4
5,174,715174,10,3,2,100.0,1.0,56283.30044284349,0.0001603967695140002,0.05045351772825399,9.027659568617992,5679.380993395299,9,4
5,175,715175,10,3,2,100.0,1.0,51670.235203736345,0.0001721086763221104,0.04908189694361507,8.892895786167173,5072.146318644277,9,4
5,176,715176,10,3,2,100.0,1.0,37139.86572818773,0.00017852285883827176,0.050663115416439426,6.630315006665626,3763.2426078764765,9,4
5,177,715177,10,3,2,100.0,1.0,4583.781447380961,0.0002342418128959384,0.05182903789818285,1.0737132761532848,475.1459647065906,9,4
5,178,715178,10,3,2,100.0,1.0,33139.85515536813,0.00021130554068754336,0.0487630403226108,7.002635011911934,3232.000186453395,9,4
5,179,715179,10,3,2,100.0,1.0,37582.04953938949,0.00017442198574755367,0.04972371074967376,6.555135709123249,3737.4379213530256,9,4
5,180,715180,10,3,2,100.0,1.0,173.19306834526702,0.0073344501875171044,0.07582112703851956,1.2702759326016064,26.263387274394987,9,4
5,181,715181,10,3,2,100.0,1.0,57524.63501453603,0.0001432247544094964,0.048403705151551825,8.238951722452839,5568.810944388472,9,4
5,182,715182,10,3,2,100.0,1.0,13104.892327968113,0.0003284428167893845,0.0488738038274784,4.304207749919442,1280.9718736346806,9,4
5,183,715183,10,3,2,100.0,1.0,208370.97801489808,0.00022899295470611223,0.050651316969267515,47.71548593063386,21108.52890925775,9,4
5,184,715184,10,3,2,100.0,1.0,2058.5584617685363,0.0012066231453545329,0.0431672167444038,2.48390428603534,177.72447860037778,9,4
5,185,715185,10,3,2,100.0,1.0,6880.426158609067,0.00016363148355745167,0.04895678506592216,1.1258543398407,673.6870892179451,9,4
5,186,715186,10,3,2,100.0,1.0,31982.625423648155,0.0003527586458995511,0.05122655430931339,11.28214763675868,3276.7193964378785,9,4
5,187,715187,10,3,2,100.0,1.0,3690.375070216706,0.0003100756065875144,0.05197182500129322,1.144295288432886,383.5910546768756,9,4
5,188,715188,10,3,2,100.0,1.0,11895.284551188439,0.00010977707297961334,0.04781162440027581,1.3058295202890804,1137.4657541916501,9,4
5,189,715189,10,3,2,100.0,1.0,16345.269632721116,0.00021967092160821546,0.049470727151866886,3.590580444154625,1617.2247484480836,9,4
5,190,715190,10,3,2,100.0,1.0,6633.853978724676,0.00035170913380656383,0.050639272854181815,2.333187036656483,671.8670834068771,9,4
5,191,715191,10,3,2,100.0,1.0,2245.3632923672308,0.0005210100591151649,0.05516000454464057,1.1698568616912723,247.70849882269113,9,4
5,192,715192,10,3,2,100.0,1.0,62011.242361430144,0.00021862744897326448,0.05028008853895438,13.557359725142305,6235.8615126865325,9,4
5,193,715193,10,3,2,100.0,1.0,63647.41412342352,0.00018010471286372464,0.04969288000019371,11.463199245217766,6325.646624715839,9,4
5,194,715194,10,3,2,100.0,1.0,30982.844442439495,0.00019099746210161496,0.051995865820882926,5.917644657195069,3221.9596447567446,9,4
5,195,715195,10,3,2,100.0,1.0,7028.591818783846,0.0001675341093944886,0.04950100817695856,1.1775288706573406,695.8447621882464,9,4
5,196,715196,10,3,2,100.0,1.0,33546.50535737841,0.00020294981376796004,0.05038765700864441,6.808257014845822,3380.6596115724706,9,4
5,197,715197,10,3,2,100.0,1.0,143798.10096265873,0.00024311638823651055,0.05016411739011271,34.95967494131068,14427.009634332184,9,4
5,198,715198,10,3,2,100.0,1.0,4964.3473314879575,0.0003060994397949598,0.04951692458762093,1.5195839371160673,491.63842488009277,9,4
5,199,715199,10,3,2,100.0,1.0,5295.0190510782295,0.00016330994307053564,0.05385191440195279,0.8647292597889873,570.2938253907482,9,4
5,200,715200,10,3,2,100.0,1.0,123054.35784506521,0.00018134478851350455,0.04986076552457503,22.31526649907846,12271.168966579893,9,4
6,1,716001,20,3,2,100.0,1.0,4617.395271900501,0.0019679829165166252,0.0981385352475336,9.086955013904824,906.2888172864047,19,4
6,2,716002,20,3,2,100.0,1.0,2097.0779974328857,0.0032556186896192966,0.10220762160777584,6.8272863220319095,428.6747088872254,19,4
6,3,716003,20,3,2,100.0,1.0,5403.868684656064,0.0013289687839316063,0.09869748880648802,7.181572794373459,1066.696538031146,19,4
6,4,716004,20,3,2,100.0,1.0,359.7620161338003,0.0056756817817243226,0.116234715423405,2.041894720727022,83.63367113092542,19,4
6,5,716005,20,3,2,100.0,1.0,3216.246768355475,0.0024697260658046206,0.10103801108042992,7.943248477867392,649.9263532369948,19,4
6,6,716006,20,3,2,100.0,1.0,1079.9353430488668,0.0063193155557359215,0.1156883646066461,6.824452212517713,249.87190743648145,19,4
6,7,716007,20,3,2,100.0,1.0,1269.5922566121899,0.0005070834941789839,0.10955418926553953,0.6437892776654905,278.17830074191056,19,4
6,8,716008,20,3,2,100.0,1.0,2389.2945741092803,0.0019587116538868233,0.10380498162417115,4.679939126876402,496.0413587202914,19,4
6,9,716009,20,3,2,100.0,1.0,2283.0911069987883,0.0032724108427835672,0.1002150406428022,7.471212093605573,457.6001361582077,19,4
6,10,716010,20,3,2,100.0,1.0,324.3540955023087,0.003347657773780401,0.11326029335791858,1.0858265092658144,73.47288001686765,19,4
6,11,716011,20,3,2,100.0,1.0,4897.397798380522,0.0011495625439432002,0.09669250793176178,5.62986507180814,947.0833509298025,19,4
