run,time,event,machine,healthy,working,spares,broken,busy,queue
2,29759.48987303411,repair_start,10,12,10,2,1,1,0
2,29759.540888608026,repair_complete,10,13,10,3,0,0,0
2,29779.89482125371,failure,1,12,10,2,1,0,1
2,29779.89482125371,repair_start,1,12,10,2,1,1,0
2,29780.125557167456,repair_complete,1,13,10,3,0,0,0
2,29784.212066448803,failure,13,12,10,2,1,0,1
2,29784.212066448803,repair_start,13,12,10,2,1,1,0
2,29784.92475238118,repair_complete,13,13,10,3,0,0,0
2,29786.293666812602,failure,10,12,10,2,1,0,1
2,29786.293666812602,repair_start,10,12,10,2,1,1,0
2,29786.935375440517,repair_complete,10,13,10,3,0,0,0
2,29793.650967145782,failure,13,12,10,2,1,0,1
2,29793.650967145782,repair_start,13,12,10,2,1,1,0
2,29793.896083446867,repair_complete,13,13,10,3,0,0,0
2,29801.3462459333,failure,6,12,10,2,1,0,1
2,29801.3462459333,repair_start,6,12,10,2,1,1,0
2,29802.03561644774,repair_complete,6,13,10,3,0,0,0
2,29802.164404324314,failure,2,12,10,2,1,0,1
2,29802.164404324314,repair_start,2,12,10,2,1,1,0
2,29802.87918420728,repair_complete,2,13,10,3,0,0,0
2,29826.655264842502,failure,5,12,10,2,1,0,1
2,29826.655264842502,repair_start,5,12,10,2,1,1,0
2,29826.7878452581,repair_complete,5,13,10,3,0,0,0
2,29829.652394118522,failure,3,12,10,2,1,0,1
2,29829.652394118522,repair_start,3,12,10,2,1,1,0
2,29829.9447903917,repair_complete,3,13,10,3,0,0,0
2,29871.143004853588,failure,12,12,10,2,1,0,1
2,29871.143004853588,repair_start,12,12,10,2,1,1,0
2,29872.452028860538,repair_complete,12,13,10,3,0,0,0
2,29876.180266012652,failure,13,12,10,2,1,0,1
2,29876.180266012652,repair_start,13,12,10,2,1,1,0
2,29876.44714534215,repair_complete,13,13,10,3,0,0,0
2,29877.150962725216,failure,11,12,10,2,1,0,1
2,29877.150962725216,repair_start,11,12,10,2,1,1,0
2,29878.86378592962,repair_complete,11,13,10,3,0,0,0
2,29907.32146938,failure,2,12,10,2,1,0,1
2,29907.32146938,repair_start,2,12,10,2,1,1,0
2,29908.597403827047,failure,13,11,10,1,2,1,1
2,29908.663318557792,repair_complete,2,12,10,2,1,0,1
2,29908.663318557792,repair_start,13,12,10,2,1,1,0
2,29909.62004649246,repair_complete,13,13,10,3,0,0,0
2,29919.62320525142,failure,4,12,10,2,1,0,1
2,29919.62320525142,repair_start,4,12,10,2,1,1,0
2,29919.88220659389,repair_complete,4,13,10,3,0,0,0
2,29920.592966526146,failure,2,12,10,2,1,0,1
2,29920.592966526146,repair_start,2,12,10,2,1,1,0
2,29921.58706702812,repair_complete,2,13,10,3,0,0,0
2,29928.366393153556,failure,5,12,10,2,1,0,1
2,29928.366393153556,repair_start,5,12,10,2,1,1,0
2,29928.446133572976,repair_complete,5,13,10,3,0,0,0
2,29932.522219734194,failure,3,12,10,2,1,0,1
2,29932.522219734194,repair_start,3,12,10,2,1,1,0
2,29934.738215519887,repair_complete,3,13,10,3,0,0,0
2,29936.217541374397,failure,11,12,10,2,1,0,1
2,29936.217541374397,repair_start,11,12,10,2,1,1,0
2,29936.722422053987,repair_complete,11,13,10,3,0,0,0
2,29940.465932474963,failure,3,12,10,2,1,0,1
2,29940.465932474963,repair_start,3,12,10,2,1,1,0
2,29940.711101301436,failure,1,11,10,1,2,1,1
2,29940.946112844435,repair_complete,3,12,10,2,1,0,1
2,29940.946112844435,repair_start,1,12,10,2,1,1,0
2,29940.96625194538,repair_complete,1,13,10,3,0,0,0
2,29970.52619519308,failure,12,12,10,2,1,0,1
2,29970.52619519308,repair_start,12,12,10,2,1,1,0
2,29971.268498418478,failure,11,11,10,1,2,1,1
2,29971.637670248547,repair_complete,12,12,10,2,1,0,1
2,29971.637670248547,repair_start,11,12,10,2,1,1,0
2,29972.971161490786,repair_complete,11,13,10,3,0,0,0
2,29981.77688952189,failure,3,12,10,2,1,0,1
2,29981.77688952189,repair_start,3,12,10,2,1,1,0
2,29982.971533334025,repair_complete,3,13,10,3,0,0,0
2,29995.760054470913,failure,4,12,10,2,1,0,1
2,29995.760054470913,repair_start,4,12,10,2,1,1,0
2,29995.906660787383,repair_complete,4,13,10,3,0,0,0
2,30004.706912905196,failure,5,12,10,2,1,0,1
2,30004.706912905196,repair_start,5,12,10,2,1,1,0
2,30005.693137196857,failure,1,11,10,1,2,1,1
2,30006.190245879796,repair_complete,5,12,10,2,1,0,1
2,30006.190245879796,repair_start,1,12,10,2,1,1,0
2,30007.009912510304,repair_complete,1,13,10,3,0,0,0
2,30068.086842497632,failure,7,12,10,2,1,0,1
2,30068.086842497632,repair_start,7,12,10,2,1,1,0
2,30068.229251464112,repair_complete,7,13,10,3,0,0,0
2,30088.382581686234,failure,4,12,10,2,1,0,1
2,30088.382581686234,repair_start,4,12,10,2,1,1,0
2,30088.435586030784,repair_complete,4,13,10,3,0,0,0
2,30090.94764026491,failure,6,12,10,2,1,0,1
2,30090.94764026491,repair_start,6,12,10,2,1,1,0
2,30091.44554379576,repair_complete,6,13,10,3,0,0,0
2,30096.857972867085,failure,13,12,10,2,1,0,1
2,30096.857972867085,repair_start,13,12,10,2,1,1,0
2,30096.904710815506,repair_complete,13,13,10,3,0,0,0
2,30099.501787548932,failure,10,12,10,2,1,0,1
2,30099.501787548932,repair_start,10,12,10,2,1,1,0
2,30099.727164294763,repair_complete,10,13,10,3,0,0,0
2,30101.237211526455,failure,6,12,10,2,1,0,1
2,30101.237211526455,repair_start,6,12,10,2,1,1,0
2,30102.215393719216,repair_complete,6,13,10,3,0,0,0
2,30110.149439978657,failure,9,12,10,2,1,0,1
2,30110.149439978657,repair_start,9,12,10,2,1,1,0
2,30111.425611391773,repair_complete,9,13,10,3,0,0,0
2,30117.581191080848,failure,1,12,10,2,1,0,1
2,30117.581191080848,repair_start,1,12,10,2,1,1,0
2,30118.735939430848,repair_complete,1,13,10,3,0,0,0
2,30121.41152861786,failure,12,12,10,2,1,0,1
2,30121.41152861786,repair_start,12,12,10,2,1,1,0
2,30123.276452888764,repair_complete,12,13,10,3,0,0,0
2,30127.698376517244,failure,9,12,10,2,1,0,1
2,30127.698376517244,repair_start,9,12,10,2,1,1,0
2,30128.407933903032,repair_complete,9,13,10,3,0,0,0
2,30155.038000121098,failure,13,12,10,2,1,0,1
2,30155.038000121098,repair_start,13,12,10,2,1,1,0
2,30155.875781618477,repair_complete,13,13,10,3,0,0,0
2,30173.984396981374,failure,12,12,10,2,1,0,1
2,30173.984396981374,repair_start,12,12,10,2,1,1,0
2,30176.14014505388,repair_complete,12,13,10,3,0,0,0
2,30222.64866212891,failure,11,12,10,2,1,0,1
2,30222.64866212891,repair_start,11,12,10,2,1,1,0
2,30224.151470150926,failure,2,11,10,1,2,1,1
2,30224.29394805821,repair_complete,11,12,10,2,1,0,1
2,30224.29394805821,repair_start,2,12,10,2,1,1,0
2,30225.217453998743,repair_complete,2,13,10,3,0,0,0
2,30246.054413327103,failure,5,12,10,2,1,0,1
2,30246.054413327103,repair_start,5,12,10,2,1,1,0
2,30248.17977750838,repair_complete,5,13,10,3,0,0,0
2,30255.50966828652,failure,4,12,10,2,1,0,1
2,30255.50966828652,repair_start,4,12,10,2,1,1,0
2,30255.782463282136,repair_complete,4,13,10,3,0,0,0
2,30258.40775691864,failure,13,12,10,2,1,0,1
2,30258.40775691864,repair_start,13,12,10,2,1,1,0
2,30258.580116523044,repair_complete,13,13,10,3,0,0,0
2,30263.577547431167,failure,9,12,10,2,1,0,1
2,30263.577547431167,repair_start,9,12,10,2,1,1,0
2,30265.975151394614,repair_complete,9,13,10,3,0,0,0
2,30291.31361494151,failure,4,12,10,2,1,0,1
2,30291.31361494151,repair_start,4,12,10,2,1,1,0
2,30294.348399895985,repair_complete,4,13,10,3,0,0,0
2,30307.50586538826,failure,9,12,10,2,1,0,1
2,30307.50586538826,repair_start,9,12,10,2,1,1,0
2,30309.755772769633,repair_complete,9,13,10,3,0,0,0
2,30314.013991077132,failure,11,12,10,2,1,0,1
2,30314.013991077132,repair_start,11,12,10,2,1,1,0
2,30315.1973488224,repair_complete,11,13,10,3,0,0,0
2,30320.827274289302,failure,12,12,10,2,1,0,1
2,30320.827274289302,repair_start,12,12,10,2,1,1,0
2,30321.47215810169,failure,11,11,10,1,2,1,1
2,30322.32992799766,repair_complete,12,12,10,2,1,0,1
2,30322.32992799766,repair_start,11,12,10,2,1,1,0
2,30323.131986836383,repair_complete,11,13,10,3,0,0,0
2,30323.238399843045,failure,4,12,10,2,1,0,1
2,30323.238399843045,repair_start,4,12,10,2,1,1,0
2,30323.47894479594,failure,6,11,10,1,2,1,1
2,30323.58621200309,repair_complete,4,12,10,2,1,0,1
2,30323.58621200309,repair_start,6,12,10,2,1,1,0
2,30324.1240173432,failure,9,11,10,1,2,1,1
2,30325.358952994316,repair_complete,6,12,10,2,1,0,1
2,30325.358952994316,repair_start,9,12,10,2,1,1,0
2,30326.160180764447,repair_complete,9,13,10,3,0,0,0
2,30341.69211310417,failure,12,12,10,2,1,0,1
2,30341.69211310417,repair_start,12,12,10,2,1,1,0
2,30342.531481233033,failure,3,11,10,1,2,1,1
2,30344.216063535103,repair_complete,12,12,10,2,1,0,1
2,30344.216063535103,repair_start,3,12,10,2,1,1,0
2,30344.254712782797,repair_complete,3,13,10,3,0,0,0
2,30366.321355198193,failure,6,12,10,2,1,0,1
2,30366.321355198193,repair_start,6,12,10,2,1,1,0
2,30366.707207187686,repair_complete,6,13,10,3,0,0,0
2,30377.261523801604,failure,11,12,10,2,1,0,1
2,30377.261523801604,repair_start,11,12,10,2,1,1,0
2,30377.413619118837,repair_complete,11,13,10,3,0,0,0
2,30379.520081745843,failure,3,12,10,2,1,0,1
2,30379.520081745843,repair_start,3,12,10,2,1,1,0
2,30380.04301409455,failure,10,11,10,1,2,1,1
2,30380.097191955283,repair_complete,3,12,10,2,1,0,1
2,30380.097191955283,repair_start,10,12,10,2,1,1,0
2,30380.41758324134,repair_complete,10,13,10,3,0,0,0
2,30397.550089365508,failure,11,12,10,2,1,0,1
2,30397.550089365508,repair_start,11,12,10,2,1,1,0
2,30398.395603658297,repair_complete,11,13,10,3,0,0,0
2,30410.221914549882,failure,9,12,10,2,1,0,1
2,30410.221914549882,repair_start,9,12,10,2,1,1,0
2,30410.682437155032,repair_complete,9,13,10,3,0,0,0
2,30412.60706109134,failure,7,12,10,2,1,0,1
2,30412.60706109134,repair_start,7,12,10,2,1,1,0
2,30413.616031707374,repair_complete,7,13,10,3,0,0,0
2,30413.6912021786,failure,5,12,10,2,1,0,1
2,30413.6912021786,repair_start,5,12,10,2,1,1,0
2,30416.438941596938,repair_complete,5,13,10,3,0,0,0
2,30417.649007438777,failure,11,12,10,2,1,0,1
2,30417.649007438777,repair_start,11,12,10,2,1,1,0
2,30417.666858723544,repair_complete,11,13,10,3,0,0,0
2,30431.087081742866,failure,6,12,10,2,1,0,1
2,30431.087081742866,repair_start,6,12,10,2,1,1,0
2,30437.957301120874,repair_complete,6,13,10,3,0,0,0
2,30479.45341709363,failure,13,12,10,2,1,0,1
2,30479.45341709363,repair_start,13,12,10,2,1,1,0
2,30480.625579070605,repair_complete,13,13,10,3,0,0,0
2,30481.843077537702,failure,6,12,10,2,1,0,1
2,30481.843077537702,repair_start,6,12,10,2,1,1,0
2,30482.504888468884,failure,12,11,10,1,2,1,1
2,30482.621359686244,repair_complete,6,12,10,2,1,0,1
2,30482.621359686244,repair_start,12,12,10,2,1,1,0
2,30483.84324858114,repair_complete,12,13,10,3,0,0,0
2,30488.96561658296,failure,9,12,10,2,1,0,1
2,30488.96561658296,repair_start,9,12,10,2,1,1,0
2,30489.78365376892,failure,6,11,10,1,2,1,1
2,30490.516349509744,repair_complete,9,12,10,2,1,0,1
2,30490.516349509744,repair_start,6,12,10,2,1,1,0
2,30491.17544461502,repair_complete,6,13,10,3,0,0,0
2,30500.88133535748,failure,13,12,10,2,1,0,1
2,30500.88133535748,repair_start,13,12,10,2,1,1,0
2,30500.97587248753,repair_complete,13,13,10,3,0,0,0
2,30515.0476712551,failure,9,12,10,2,1,0,1
2,30515.0476712551,repair_start,9,12,10,2,1,1,0
2,30515.10038574202,repair_complete,9,13,10,3,0,0,0
2,30515.397799582664,failure,12,12,10,2,1,0,1
2,30515.397799582664,repair_start,12,12,10,2,1,1,0
2,30515.696728939045,failure,3,11,10,1,2,1,1
2,30515.853437981124,failure,4,10,10,0,3,1,2
2,30517.148422385188,repair_complete,12,11,10,1,2,0,2
2,30517.148422385188,repair_start,3,11,10,1,2,1,1
2,30517.300907567274,repair_complete,3,12,10,2,1,0,1
2,30517.300907567274,repair_start,4,12,10,2,1,1,0
2,30518.28057428678,failure,5,11,10,1,2,1,1
2,30518.540747632494,repair_complete,4,12,10,2,1,0,1
2,30518.540747632494,repair_start,5,12,10,2,1,1,0
2,30521.656555314334,repair_complete,5,13,10,3,0,0,0
2,30536.038456539005,failure,13,12,10,2,1,0,1
2,30536.038456539005,repair_start,13,12,10,2,1,1,0
2,30536.94927000178,repair_complete,13,13,10,3,0,0,0
2,30542.066747870478,failure,8,12,10,2,1,0,1
2,30542.066747870478,repair_start,8,12,10,2,1,1,0
2,30542.46863105715,repair_complete,8,13,10,3,0,0,0
2,30546.43379563391,failure,4,12,10,2,1,0,1
2,30546.43379563391,repair_start,4,12,10,2,1,1,0
2,30548.201574854877,repair_complete,4,13,10,3,0,0,0
2,30549.449524199998,failure,6,12,10,2,1,0,1
2,30549.449524199998,repair_start,6,12,10,2,1,1,0
2,30551.379774219895,failure,2,11,10,1,2,1,1
2,30551.403030210713,repair_complete,6,12,10,2,1,0,1
2,30551.403030210713,repair_start,2,12,10,2,1,1,0
2,30552.38842386591,repair_complete,2,13,10,3,0,0,0
2,30553.182876061233,failure,9,12,10,2,1,0,1
2,30553.182876061233,repair_start,9,12,10,2,1,1,0
2,30554.359181273652,repair_complete,9,13,10,3,0,0,0
2,30560.411718868803,failure,13,12,10,2,1,0,1
2,30560.411718868803,repair_start,13,12,10,2,1,1,0
2,30560.838027667447,repair_complete,13,13,10,3,0,0,0
2,30566.337051599836,failure,10,12,10,2,1,0,1
2,30566.337051599836,repair_start,10,12,10,2,1,1,0
2,30566.848447108438,repair_complete,10,13,10,3,0,0,0
2,30567.445810533292,failure,9,12,10,2,1,0,1
2,30567.445810533292,repair_start,9,12,10,2,1,1,0
2,30567.842135802577,repair_complete,9,13,10,3,0,0,0
2,30572.66724731113,failure,11,12,10,2,1,0,1
2,30572.66724731113,repair_start,11,12,10,2,1,1,0
2,30573.337065600925,repair_complete,11,13,10,3,0,0,0
2,30579.26080197009,failure,2,12,10,2,1,0,1
2,30579.26080197009,repair_start,2,12,10,2,1,1,0
2,30580.223837901256,repair_complete,2,13,10,3,0,0,0
2,30589.181232493214,failure,7,12,10,2,1,0,1
2,30589.181232493214,repair_start,7,12,10,2,1,1,0
2,30589.43106908301,repair_complete,7,13,10,3,0,0,0
2,30591.127546874224,failure,12,12,10,2,1,0,1
2,30591.127546874224,repair_start,12,12,10,2,1,1,0
2,30593.707042323145,repair_complete,12,13,10,3,0,0,0
2,30598.337109185624,failure,3,12,10,2,1,0,1
2,30598.337109185624,repair_start,3,12,10,2,1,1,0
2,30599.25766663108,repair_complete,3,13,10,3,0,0,0
2,30610.770611574204,failure,10,12,10,2,1,0,1
2,30610.770611574204,repair_start,10,12,10,2,1,1,0
2,30611.375575602462,repair_complete,10,13,10,3,0,0,0
2,30622.99911055683,failure,1,12,10,2,1,0,1
2,30622.99911055683,repair_start,1,12,10,2,1,1,0
2,30626.009038822536,repair_complete,1,13,10,3,0,0,0
2,30627.205570891863,failure,4,12,10,2,1,0,1
2,30627.205570891863,repair_start,4,12,10,2,1,1,0
2,30627.860265994255,repair_complete,4,13,10,3,0,0,0
2,30629.103359813646,failure,1,12,10,2,1,0,1
2,30629.103359813646,repair_start,1,12,10,2,1,1,0
2,30629.397821996656,repair_complete,1,13,10,3,0,0,0
2,30630.411537424417,failure,12,12,10,2,1,0,1
2,30630.411537424417,repair_start,12,12,10,2,1,1,0
2,30630.445592535914,repair_complete,12,13,10,3,0,0,0
2,30658.140949186338,failure,2,12,10,2,1,0,1
2,30658.140949186338,repair_start,2,12,10,2,1,1,0
2,30659.101089567,repair_complete,2,13,10,3,0,0,0
2,30659.994086626713,failure,3,12,10,2,1,0,1
2,30659.994086626713,repair_start,3,12,10,2,1,1,0
2,30660.18739226656,repair_complete,3,13,10,3,0,0,0
2,30683.340177977563,failure,12,12,10,2,1,0,1
2,30683.340177977563,repair_start,12,12,10,2,1,1,0
2,30683.486449440737,repair_complete,12,13,10,3,0,0,0
2,30686.349065587874,failure,6,12,10,2,1,0,1
2,30686.349065587874,repair_start,6,12,10,2,1,1,0
2,30686.74356158887,repair_complete,6,13,10,3,0,0,0
2,30687.413898050512,failure,2,12,10,2,1,0,1
2,30687.413898050512,repair_start,2,12,10,2,1,1,0
2,30687.84013214299,repair_complete,2,13,10,3,0,0,0
2,30697.196309287177,failure,4,12,10,2,1,0,1
2,30697.196309287177,repair_start,4,12,10,2,1,1,0
2,30698.244704047323,repair_complete,4,13,10,3,0,0,0
2,30702.706652985325,failure,10,12,10,2,1,0,1
2,30702.706652985325,repair_start,10,12,10,2,1,1,0
2,30703.1527247617,repair_complete,10,13,10,3,0,0,0
2,30714.779761626378,failure,3,12,10,2,1,0,1
2,30714.779761626378,repair_start,3,12,10,2,1,1,0
2,30716.838863084096,failure,6,11,10,1,2,1,1
2,30717.745012774027,repair_complete,3,12,10,2,1,0,1
2,30717.745012774027,repair_start,6,12,10,2,1,1,0
2,30719.35233071557,repair_complete,6,13,10,3,0,0,0
2,30720.539249681595,failure,2,12,10,2,1,0,1
2,30720.539249681595,repair_start,2,12,10,2,1,1,0
2,30721.915359449453,repair_complete,2,13,10,3,0,0,0
2,30734.93426057874,failure,7,12,10,2,1,0,1
2,30734.93426057874,repair_start,7,12,10,2,1,1,0
2,30735.918434816158,failure,1,11,10,1,2,1,1
2,30736.837242402755,repair_complete,7,12,10,2,1,0,1
2,30736.837242402755,repair_start,1,12,10,2,1,1,0
2,30736.90647960819,repair_complete,1,13,10,3,0,0,0
2,30742.688092665303,failure,9,12,10,2,1,0,1
2,30742.688092665303,repair_start,9,12,10,2,1,1,0
2,30743.242924644997,repair_complete,9,13,10,3,0,0,0
2,30743.852383259917,failure,11,12,10,2,1,0,1
2,30743.852383259917,repair_start,11,12,10,2,1,1,0
2,30745.31273861042,repair_complete,11,13,10,3,0,0,0
2,30768.18492931138,failure,6,12,10,2,1,0,1
2,30768.18492931138,repair_start,6,12,10,2,1,1,0
2,30768.26322951329,repair_complete,6,13,10,3,0,0,0
2,30771.741858604397,failure,9,12,10,2,1,0,1
2,30771.741858604397,repair_start,9,12,10,2,1,1,0
2,30773.250594666435,repair_complete,9,13,10,3,0,0,0
2,30812.213270481676,failure,2,12,10,2,1,0,1
2,30812.213270481676,repair_start,2,12,10,2,1,1,0
2,30814.66415603057,repair_complete,2,13,10,3,0,0,0
2,30817.404383124485,failure,9,12,10,2,1,0,1
2,30817.404383124485,repair_start,9,12,10,2,1,1,0
2,30817.55518916304,failure,13,11,10,1,2,1,1
2,30818.656513741735,repair_complete,9,12,10,2,1,0,1
2,30818.656513741735,repair_start,13,12,10,2,1,1,0
2,30819.17713730812,repair_complete,13,13,10,3,0,0,0
2,30821.752529001173,failure,7,12,10,2,1,0,1
2,30821.752529001173,repair_start,7,12,10,2,1,1,0
2,30821.79148624642,repair_complete,7,13,10,3,0,0,0
2,30850.45624280448,failure,11,12,10,2,1,0,1
2,30850.45624280448,repair_start,11,12,10,2,1,1,0
2,30852.18590559558,repair_complete,11,13,10,3,0,0,0
2,30861.302123550115,failure,4,12,10,2,1,0,1
2,30861.302123550115,repair_start,4,12,10,2,1,1,0
2,30862.311860380494,repair_complete,4,13,10,3,0,0,0
2,30866.237201443953,failure,1,12,10,2,1,0,1
2,30866.237201443953,repair_start,1,12,10,2,1,1,0
2,30866.531478887093,failure,12,11,10,1,2,1,1
2,30866.941461124417,repair_complete,1,12,10,2,1,0,1
2,30866.941461124417,repair_start,12,12,10,2,1,1,0
2,30868.68362933408,repair_complete,12,13,10,3,0,0,0
2,30875.260418722963,failure,6,12,10,2,1,0,1
2,30875.260418722963,repair_start,6,12,10,2,1,1,0
2,30875.817223754988,repair_complete,6,13,10,3,0,0,0
2,30878.23020510916,failure,4,12,10,2,1,0,1
2,30878.23020510916,repair_start,4,12,10,2,1,1,0
2,30879.23228463865,repair_complete,4,13,10,3,0,0,0
2,30904.62989469252,failure,10,12,10,2,1,0,1
2,30904.62989469252,repair_start,10,12,10,2,1,1,0
2,30905.030598692767,repair_complete,10,13,10,3,0,0,0
2,30912.083312311737,failure,11,12,10,2,1,0,1
2,30912.083312311737,repair_start,11,12,10,2,1,1,0
2,30916.32379128242,repair_complete,11,13,10,3,0,0,0
2,30956.379126295124,failure,4,12,10,2,1,0,1
2,30956.379126295124,repair_start,4,12,10,2,1,1,0
2,30956.49594092242,repair_complete,4,13,10,3,0,0,0
2,30980.71674297729,failure,13,12,10,2,1,0,1
2,30980.71674297729,repair_start,13,12,10,2,1,1,0
2,30982.55614029302,failure,1,11,10,1,2,1,1
2,30984.923135711077,repair_complete,13,12,10,2,1,0,1
2,30984.923135711077,repair_start,1,12,10,2,1,1,0
2,30985.425705154146,failure,4,11,10,1,2,1,1
2,30987.390482790495,repair_complete,1,12,10,2,1,0,1
2,30987.390482790495,repair_start,4,12,10,2,1,1,0
2,30988.500878622046,repair_complete,4,13,10,3,0,0,0
2,30990.765052290975,failure,6,12,10,2,1,0,1
2,30990.765052290975,repair_start,6,12,10,2,1,1,0
2,30991.516558509727,repair_complete,6,13,10,3,0,0,0
2,30991.651547484118,failure,3,12,10,2,1,0,1
2,30991.651547484118,repair_start,3,12,10,2,1,1,0
2,30992.269702975784,repair_complete,3,13,10,3,0,0,0
2,30994.974399063303,failure,5,12,10,2,1,0,1
2,30994.974399063303,repair_start,5,12,10,2,1,1,0
2,30994.97971803716,repair_complete,5,13,10,3,0,0,0
2,31007.775281425944,failure,12,12,10,2,1,0,1
2,31007.775281425944,repair_start,12,12,10,2,1,1,0
2,31008.224312043072,repair_complete,12,13,10,3,0,0,0
2,31020.844112771985,failure,4,12,10,2,1,0,1
2,31020.844112771985,repair_start,4,12,10,2,1,1,0
2,31021.610582399826,repair_complete,4,13,10,3,0,0,0
2,31035.764963215865,failure,10,12,10,2,1,0,1
2,31035.764963215865,repair_start,10,12,10,2,1,1,0
2,31036.007772704503,repair_complete,10,13,10,3,0,0,0
2,31043.171421956602,failure,1,12,10,2,1,0,1
2,31043.171421956602,repair_start,1,12,10,2,1,1,0
2,31043.634327641354,repair_complete,1,13,10,3,0,0,0
2,31046.12162345851,failure,5,12,10,2,1,0,1
2,31046.12162345851,repair_start,5,12,10,2,1,1,0
2,31049.524911061573,repair_complete,5,13,10,3,0,0,0
2,31065.25826041195,failure,11,12,10,2,1,0,1
2,31065.25826041195,repair_start,11,12,10,2,1,1,0
2,31065.497949556182,repair_complete,11,13,10,3,0,0,0
2,31071.858431191435,failure,13,12,10,2,1,0,1
2,31071.858431191435,repair_start,13,12,10,2,1,1,0
2,31072.01962338303,repair_complete,13,13,10,3,0,0,0
2,31080.9086368423,failure,11,12,10,2,1,0,1
2,31080.9086368423,repair_start,11,12,10,2,1,1,0
2,31081.149482221575,repair_complete,11,13,10,3,0,0,0
2,31101.67774367888,failure,9,12,10,2,1,0,1
2,31101.67774367888,repair_start,9,12,10,2,1,1,0
2,31102.299581732124,repair_complete,9,13,10,3,0,0,0
2,31104.169850760492,failure,3,12,10,2,1,0,1
2,31104.169850760492,repair_start,3,12,10,2,1,1,0
2,31104.406007499412,repair_complete,3,13,10,3,0,0,0
2,31118.45825201125,failure,5,12,10,2,1,0,1
2,31118.45825201125,repair_start,5,12,10,2,1,1,0
2,31119.41673880211,repair_complete,5,13,10,3,0,0,0
2,31137.145785435743,failure,7,12,10,2,1,0,1
2,31137.145785435743,repair_start,7,12,10,2,1,1,0
2,31138.43687268292,repair_complete,7,13,10,3,0,0,0
2,31139.67038358572,failure,1,12,10,2,1,0,1
2,31139.67038358572,repair_start,1,12,10,2,1,1,0
2,31140.61022290642,repair_complete,1,13,10,3,0,0,0
2,31140.809303082144,failure,11,12,10,2,1,0,1
2,31140.809303082144,repair_start,11,12,10,2,1,1,0
2,31142.233973319235,repair_complete,11,13,10,3,0,0,0
2,31143.945964130602,failure,1,12,10,2,1,0,1
2,31143.945964130602,repair_start,1,12,10,2,1,1,0
2,31144.014204618055,repair_complete,1,13,10,3,0,0,0
2,31177.030748703353,failure,10,12,10,2,1,0,1
2,31177.030748703353,repair_start,10,12,10,2,1,1,0
2,31178.85547198561,repair_complete,10,13,10,3,0,0,0
2,31180.083855551344,failure,3,12,10,2,1,0,1
2,31180.083855551344,repair_start,3,12,10,2,1,1,0
2,31182.605130134223,repair_complete,3,13,10,3,0,0,0
2,31195.827745311643,failure,13,12,10,2,1,0,1
2,31195.827745311643,repair_start,13,12,10,2,1,1,0
2,31195.885794556856,repair_complete,13,13,10,3,0,0,0
2,31198.183172928697,failure,5,12,10,2,1,0,1
2,31198.183172928697,repair_start,5,12,10,2,1,1,0
2,31198.513128470717,repair_complete,5,13,10,3,0,0,0
2,31215.181905888847,failure,9,12,10,2,1,0,1
2,31215.181905888847,repair_start,9,12,10,2,1,1,0
2,31217.089097174266,repair_complete,9,13,10,3,0,0,0
2,31219.80527583994,failure,4,12,10,2,1,0,1
2,31219.80527583994,repair_start,4,12,10,2,1,1,0
2,31219.966669618243,repair_complete,4,13,10,3,0,0,0
2,31221.153759640252,failure,5,12,10,2,1,0,1
2,31221.153759640252,repair_start,5,12,10,2,1,1,0
2,31221.982115488532,failure,6,11,10,1,2,1,1
2,31222.9658028302,repair_complete,5,12,10,2,1,0,1
2,31222.9658028302,repair_start,6,12,10,2,1,1,0
2,31223.274392966687,repair_complete,6,13,10,3,0,0,0
2,31240.105604229746,failure,2,12,10,2,1,0,1
2,31240.105604229746,repair_start,2,12,10,2,1,1,0
2,31240.13604253045,repair_complete,2,13,10,3,0,0,0
2,31270.40235616243,failure,5,12,10,2,1,0,1
2,31270.40235616243,repair_start,5,12,10,2,1,1,0
2,31271.655297012196,repair_complete,5,13,10,3,0,0,0
2,31285.3670591559,failure,13,12,10,2,1,0,1
2,31285.3670591559,repair_start,13,12,10,2,1,1,0
2,31286.00704180209,repair_complete,13,13,10,3,0,0,0
2,31315.55509851655,failure,10,12,10,2,1,0,1
2,31315.55509851655,repair_start,10,12,10,2,1,1,0
2,31315.641847293216,repair_complete,10,13,10,3,0,0,0
2,31330.412955246717,failure,3,12,10,2,1,0,1
2,31330.412955246717,repair_start,3,12,10,2,1,1,0
2,31331.9485129177,failure,2,11,10,1,2,1,1
2,31332.55323402341,repair_complete,3,12,10,2,1,0,1
2,31332.55323402341,repair_start,2,12,10,2,1,1,0
2,31333.91181015156,repair_complete,2,13,10,3,0,0,0
2,31334.156179638252,failure,4,12,10,2,1,0,1
2,31334.156179638252,repair_start,4,12,10,2,1,1,0
2,31334.9365978855,repair_complete,4,13,10,3,0,0,0
2,31361.527368903102,failure,1,12,10,2,1,0,1
2,31361.527368903102,repair_start,1,12,10,2,1,1,0
2,31361.56012063101,failure,5,11,10,1,2,1,1
2,31362.032336540742,failure,6,10,10,0,3,1,2
2,31362.888362741534,repair_complete,1,11,10,1,2,0,2
2,31362.888362741534,repair_start,5,11,10,1,2,1,1
2,31364.505851070062,repair_complete,5,12,10,2,1,0,1
2,31364.505851070062,repair_start,6,12,10,2,1,1,0
