experiment,λ,c,time,queue,busy
6,0.9,2,13891.688204412401,0,2
6,0.9,2,13913.63399936408,0,1
6,0.9,2,13935.579794315758,3,2
6,0.9,2,13957.525589267436,5,2
6,0.9,2,13979.471384219114,0,1
6,0.9,2,14001.417179170794,1,2
6,0.9,2,14023.362974122472,5,2
6,0.9,2,14045.30876907415,1,2
6,0.9,2,14067.254564025829,0,2
6,0.9,2,14089.200358977507,2,2
6,0.9,2,14111.146153929185,6,2
6,0.9,2,14133.091948880863,0,1
6,0.9,2,14155.037743832541,0,0
6,0.9,2,14176.98353878422,0,0
6,0.9,2,14198.929333735898,0,1
6,0.9,2,14220.875128687578,6,2
6,0.9,2,14242.820923639256,3,2
6,0.9,2,14264.766718590934,2,2
6,0.9,2,14286.712513542612,12,2
6,0.9,2,14308.65830849429,9,2
6,0.9,2,14330.604103445969,9,2
6,0.9,2,14352.549898397647,16,2
6,0.9,2,14374.495693349325,11,2
6,0.9,2,14396.441488301003,15,2
6,0.9,2,14418.387283252681,6,2
6,0.9,2,14440.33307820436,1,2
6,0.9,2,14462.27887315604,1,2
6,0.9,2,14484.224668107718,4,2
6,0.9,2,14506.170463059396,1,2
6,0.9,2,14528.116258011074,0,1
6,0.9,2,14550.062052962752,7,2
6,0.9,2,14572.00784791443,15,2
6,0.9,2,14593.953642866109,16,2
6,0.9,2,14615.899437817787,19,2
6,0.9,2,14637.845232769465,15,2
6,0.9,2,14659.791027721143,6,2
6,0.9,2,14681.736822672823,9,2
6,0.9,2,14703.682617624501,23,2
6,0.9,2,14725.62841257618,15,2
6,0.9,2,14747.574207527858,8,2
6,0.9,2,14769.520002479536,0,2
6,0.9,2,14791.465797431214,4,2
6,0.9,2,14813.411592382892,1,2
6,0.9,2,14835.35738733457,0,2
6,0.9,2,14857.303182286249,3,2
6,0.9,2,14879.248977237927,0,2
6,0.9,2,14901.194772189607,7,2
6,0.9,2,14923.140567141285,13,2
6,0.9,2,14945.086362092963,6,2
6,0.9,2,14967.032157044641,12,2
6,0.9,2,14988.97795199632,5,2
6,0.9,2,15010.923746947998,5,2
6,0.9,2,15032.869541899676,13,2
6,0.9,2,15054.815336851354,2,2
6,0.9,2,15076.761131803032,0,0
6,0.9,2,15098.70692675471,4,2
6,0.9,2,15120.65272170639,6,2
6,0.9,2,15142.598516658069,5,2
6,0.9,2,15164.544311609747,3,2
6,0.9,2,15186.490106561425,2,2
6,0.9,2,15208.435901513103,1,2
6,0.9,2,15230.381696464781,1,2
6,0.9,2,15252.32749141646,5,2
6,0.9,2,15274.273286368138,0,0
6,0.9,2,15296.219081319816,0,2
6,0.9,2,15318.164876271494,0,2
6,0.9,2,15340.110671223174,0,0
6,0.9,2,15362.056466174852,0,0
6,0.9,2,15384.00226112653,9,2
6,0.9,2,15405.948056078209,10,2
6,0.9,2,15427.893851029887,10,2
6,0.9,2,15449.839645981565,1,2
6,0.9,2,15471.785440933243,2,2
6,0.9,2,15493.731235884921,0,2
6,0.9,2,15515.6770308366,5,2
6,0.9,2,15537.622825788278,4,2
6,0.9,2,15559.568620739956,0,2
6,0.9,2,15581.514415691636,6,2
6,0.9,2,15603.460210643314,2,2
6,0.9,2,15625.406005594992,0,1
6,0.9,2,15647.35180054667,0,2
6,0.9,2,15669.297595498349,0,0
6,0.9,2,15691.243390450027,0,2
6,0.9,2,15713.189185401705,0,1
6,0.9,2,15735.134980353383,7,2
6,0.9,2,15757.080775305061,7,2
6,0.9,2,15779.02657025674,0,1
6,0.9,2,15800.97236520842,0,1
6,0.9,2,15822.918160160098,0,1
6,0.9,2,15844.863955111776,0,1
6,0.9,2,15866.809750063454,3,2
6,0.9,2,15888.755545015132,0,2
6,0.9,2,15910.70133996681,0,1
6,0.9,2,15932.647134918489,0,0
6,0.9,2,15954.592929870167,0,2
6,0.9,2,15976.538724821845,0,2
6,0.9,2,15998.484519773523,4,2
6,0.9,2,16020.430314725203,1,2
6,0.9,2,16042.376109676881,2,2
6,0.9,2,16064.32190462856,5,2
6,0.9,2,16086.267699580238,10,2
6,0.9,2,16108.213494531916,3,2
6,0.9,2,16130.159289483594,0,0
6,0.9,2,16152.105084435272,1,2
6,0.9,2,16174.05087938695,0,0
6,0.9,2,16195.996674338629,7,2
6,0.9,2,16217.942469290307,7,2
6,0.9,2,16239.888264241987,18,2
6,0.9,2,16261.834059193665,23,2
6,0.9,2,16283.779854145343,20,2
6,0.9,2,16305.725649097021,37,2
6,0.9,2,16327.6714440487,30,2
6,0.9,2,16349.617239000378,36,2
6,0.9,2,16371.563033952056,33,2
6,0.9,2,16393.508828903734,22,2
6,0.9,2,16415.454623855414,11,2
6,0.9,2,16437.40041880709,2,2
6,0.9,2,16459.34621375877,6,2
6,0.9,2,16481.292008710447,9,2
6,0.9,2,16503.237803662127,2,2
6,0.9,2,16525.183598613803,0,1
6,0.9,2,16547.129393565483,1,2
6,0.9,2,16569.07518851716,3,2
6,0.9,2,16591.02098346884,0,1
6,0.9,2,16612.96677842052,1,2
6,0.9,2,16634.912573372196,11,2
6,0.9,2,16656.858368323876,21,2
6,0.9,2,16678.804163275552,29,2
6,0.9,2,16700.749958227232,30,2
6,0.9,2,16722.69575317891,22,2
6,0.9,2,16744.64154813059,21,2
6,0.9,2,16766.587343082265,17,2
6,0.9,2,16788.533138033945,7,2
6,0.9,2,16810.478932985625,20,2
6,0.9,2,16832.4247279373,18,2
6,0.9,2,16854.37052288898,16,2
6,0.9,2,16876.316317840658,33,2
6,0.9,2,16898.262112792338,28,2
6,0.9,2,16920.207907744014,26,2
6,0.9,2,16942.153702695694,25,2
6,0.9,2,16964.09949764737,38,2
6,0.9,2,16986.04529259905,26,2
6,0.9,2,17007.991087550727,21,2
6,0.9,2,17029.936882502407,15,2
6,0.9,2,17051.882677454087,7,2
6,0.9,2,17073.828472405763,1,2
6,0.9,2,17095.774267357443,0,1
6,0.9,2,17117.72006230912,2,2
6,0.9,2,17139.6658572608,0,0
6,0.9,2,17161.611652212476,0,0
6,0.9,2,17183.557447164156,0,0
6,0.9,2,17205.503242115832,0,2
6,0.9,2,17227.449037067512,0,0
6,0.9,2,17249.394832019192,0,2
6,0.9,2,17271.34062697087,0,1
6,0.9,2,17293.28642192255,5,2
6,0.9,2,17315.232216874225,4,2
6,0.9,2,17337.178011825905,4,2
6,0.9,2,17359.12380677758,2,2
6,0.9,2,17381.06960172926,1,2
6,0.9,2,17403.015396680938,2,2
6,0.9,2,17424.961191632618,0,0
6,0.9,2,17446.906986584294,8,2
6,0.9,2,17468.852781535974,0,2
6,0.9,2,17490.798576487654,1,2
6,0.9,2,17512.74437143933,0,2
6,0.9,2,17534.69016639101,1,2
6,0.9,2,17556.635961342687,9,2
6,0.9,2,17578.581756294367,2,2
6,0.9,2,17600.527551246043,0,1
6,0.9,2,17622.473346197723,2,2
6,0.9,2,17644.4191411494,0,1
6,0.9,2,17666.36493610108,0,1
6,0.9,2,17688.310731052756,1,2
6,0.9,2,17710.256526004436,2,2
6,0.9,2,17732.202320956116,0,1
6,0.9,2,17754.148115907792,8,2
6,0.9,2,17776.093910859472,0,1
6,0.9,2,17798.03970581115,2,2
6,0.9,2,17819.98550076283,0,2
6,0.9,2,17841.931295714505,7,2
6,0.9,2,17863.877090666185,12,2
6,0.9,2,17885.82288561786,0,1
6,0.9,2,17907.76868056954,4,2
6,0.9,2,17929.71447552122,1,2
6,0.9,2,17951.660270472898,1,2
6,0.9,2,17973.606065424578,0,1
6,0.9,2,17995.551860376254,2,2
6,0.9,2,18017.497655327934,2,2
6,0.9,2,18039.44345027961,5,2
6,0.9,2,18061.38924523129,5,2
6,0.9,2,18083.335040182967,7,2
6,0.9,2,18105.280835134647,6,2
6,0.9,2,18127.226630086323,8,2
6,0.9,2,18149.172425038003,15,2
6,0.9,2,18171.118219989683,21,2
6,0.9,2,18193.06401494136,29,2
6,0.9,2,18215.00980989304,35,2
6,0.9,2,18236.955604844716,40,2
6,0.9,2,18258.901399796396,30,2
6,0.9,2,18280.847194748072,37,2
6,0.9,2,18302.792989699752,31,2
6,0.9,2,18324.73878465143,33,2
6,0.9,2,18346.68457960311,36,2
6,0.9,2,18368.63037455479,35,2
6,0.9,2,18390.576169506465,28,2
6,0.9,2,18412.521964458145,19,2
6,0.9,2,18434.46775940982,19,2
6,0.9,2,18456.4135543615,32,2
6,0.9,2,18478.359349313178,24,2
6,0.9,2,18500.305144264858,24,2
6,0.9,2,18522.250939216534,27,2
6,0.9,2,18544.196734168214,29,2
6,0.9,2,18566.14252911989,30,2
6,0.9,2,18588.08832407157,22,2
6,0.9,2,18610.03411902325,32,2
6,0.9,2,18631.979913974927,35,2
6,0.9,2,18653.925708926607,42,2
6,0.9,2,18675.871503878283,42,2
6,0.9,2,18697.817298829963,36,2
6,0.9,2,18719.76309378164,22,2
6,0.9,2,18741.70888873332,6,2
6,0.9,2,18763.654683684996,2,2
6,0.9,2,18785.600478636676,10,2
6,0.9,2,18807.546273588352,3,2
6,0.9,2,18829.492068540032,0,1
6,0.9,2,18851.437863491712,0,2
6,0.9,2,18873.38365844339,4,2
6,0.9,2,18895.32945339507,0,2
6,0.9,2,18917.275248346745,0,0
6,0.9,2,18939.221043298425,0,2
6,0.9,2,18961.1668382501,0,1
6,0.9,2,18983.11263320178,1,2
6,0.9,2,19005.058428153457,4,2
6,0.9,2,19027.004223105137,3,2
6,0.9,2,19048.950018056817,15,2
6,0.9,2,19070.895813008494,19,2
6,0.9,2,19092.841607960174,31,2
6,0.9,2,19114.78740291185,32,2
6,0.9,2,19136.73319786353,33,2
6,0.9,2,19158.678992815207,33,2
6,0.9,2,19180.624787766887,31,2
6,0.9,2,19202.570582718563,35,2
6,0.9,2,19224.516377670243,21,2
6,0.9,2,19246.46217262192,35,2
6,0.9,2,19268.4079675736,35,2
6,0.9,2,19290.35376252528,35,2
6,0.9,2,19312.299557476956,35,2
6,0.9,2,19334.245352428636,42,2
6,0.9,2,19356.191147380312,40,2
6,0.9,2,19378.136942331992,49,2
6,0.9,2,19400.08273728367,60,2
6,0.9,2,19422.02853223535,58,2
6,0.9,2,19443.974327187025,53,2
6,0.9,2,19465.920122138705,39,2
6,0.9,2,19487.865917090385,34,2
6,0.9,2,19509.81171204206,33,2
6,0.9,2,19531.75750699374,33,2
6,0.9,2,19553.703301945417,35,2
6,0.9,2,19575.649096897097,35,2
6,0.9,2,19597.594891848774,44,2
6,0.9,2,19619.540686800454,49,2
6,0.9,2,19641.48648175213,33,2
6,0.9,2,19663.43227670381,29,2
6,0.9,2,19685.378071655487,23,2
6,0.9,2,19707.323866607167,23,2
6,0.9,2,19729.269661558847,32,2
6,0.9,2,19751.215456510523,22,2
6,0.9,2,19773.161251462203,9,2
6,0.9,2,19795.10704641388,10,2
6,0.9,2,19817.05284136556,3,2
6,0.9,2,19838.998636317236,0,2
6,0.9,2,19860.944431268916,1,2
6,0.9,2,19882.890226220592,3,2
6,0.9,2,19904.836021172272,3,2
6,0.9,2,19926.78181612395,2,2
6,0.9,2,19948.72761107563,1,2
6,0.9,2,19970.67340602731,4,2
6,0.9,2,19992.619200978985,0,2
6,0.9,2,20014.564995930665,0,2
6,0.9,2,20036.51079088234,4,2
6,0.9,2,20058.45658583402,7,2
6,0.9,2,20080.402380785697,6,2
6,0.9,2,20102.348175737377,0,1
6,0.9,2,20124.293970689054,0,2
6,0.9,2,20146.239765640734,0,0
6,0.9,2,20168.185560592414,9,2
6,0.9,2,20190.13135554409,10,2
6,0.9,2,20212.07715049577,5,2
6,0.9,2,20234.022945447447,1,2
6,0.9,2,20255.968740399127,10,2
6,0.9,2,20277.914535350803,4,2
6,0.9,2,20299.860330302483,1,2
6,0.9,2,20321.80612525416,0,1
6,0.9,2,20343.75192020584,0,2
6,0.9,2,20365.697715157516,0,2
6,0.9,2,20387.643510109196,9,2
6,0.9,2,20409.589305060876,4,2
6,0.9,2,20431.535100012552,8,2
6,0.9,2,20453.480894964232,3,2
6,0.9,2,20475.42668991591,3,2
6,0.9,2,20497.37248486759,3,2
6,0.9,2,20519.318279819265,14,2
6,0.9,2,20541.264074770945,16,2
6,0.9,2,20563.20986972262,20,2
6,0.9,2,20585.1556646743,13,2
6,0.9,2,20607.10145962598,11,2
6,0.9,2,20629.047254577657,8,2
6,0.9,2,20650.993049529337,4,2
6,0.9,2,20672.938844481014,12,2
6,0.9,2,20694.884639432694,6,2
6,0.9,2,20716.83043438437,5,2
6,0.9,2,20738.77622933605,0,0
6,0.9,2,20760.722024287727,2,2
6,0.9,2,20782.667819239407,2,2
6,0.9,2,20804.613614191083,1,2
6,0.9,2,20826.559409142763,10,2
6,0.9,2,20848.505204094443,6,2
6,0.9,2,20870.45099904612,2,2
6,0.9,2,20892.3967939978,10,2
6,0.9,2,20914.342588949476,14,2
6,0.9,2,20936.288383901156,6,2
6,0.9,2,20958.234178852832,6,2
6,0.9,2,20980.179973804512,1,2
6,0.9,2,21002.12576875619,0,0
6,0.9,2,21024.07156370787,3,2
6,0.9,2,21046.017358659545,2,2
6,0.9,2,21067.963153611225,0,0
6,0.9,2,21089.908948562905,4,2
6,0.9,2,21111.85474351458,0,2
6,0.9,2,21133.80053846626,0,2
6,0.9,2,21155.746333417937,1,2
6,0.9,2,21177.692128369617,3,2
6,0.9,2,21199.637923321294,7,2
6,0.9,2,21221.583718272974,0,2
6,0.9,2,21243.52951322465,0,0
6,0.9,2,21265.47530817633,4,2
6,0.9,2,21287.42110312801,1,2
6,0.9,2,21309.366898079687,18,2
6,0.9,2,21331.312693031367,17,2
6,0.9,2,21353.258487983043,16,2
6,0.9,2,21375.204282934723,13,2
6,0.9,2,21397.1500778864,15,2
6,0.9,2,21419.09587283808,13,2
6,0.9,2,21441.041667789756,23,2
6,0.9,2,21462.987462741436,25,2
6,0.9,2,21484.933257693112,14,2
6,0.9,2,21506.879052644792,4,2
6,0.9,2,21528.824847596472,2,2
6,0.9,2,21550.77064254815,9,2
6,0.9,2,21572.71643749983,6,2
6,0.9,2,21594.662232451505,3,2
6,0.9,2,21616.608027403185,3,2
6,0.9,2,21638.55382235486,0,2
6,0.9,2,21660.49961730654,1,2
6,0.9,2,21682.445412258217,4,2
6,0.9,2,21704.391207209897,3,2
6,0.9,2,21726.337002161577,5,2
6,0.9,2,21748.282797113254,1,2
6,0.9,2,21770.228592064934,2,2
6,0.9,2,21792.17438701661,0,2
6,0.9,2,21814.12018196829,0,1
6,0.9,2,21836.065976919966,3,2
6,0.9,2,21858.011771871646,0,2
6,0.9,2,21879.957566823323,3,2
6,0.9,2,21901.903361775003,0,2
6,0.9,2,21923.84915672668,0,1
6,0.9,2,21945.79495167836,1,2
7,0.3,3,0.0,0,0
7,0.3,3,66.1231948780954,0,0
7,0.3,3,132.2463897561908,0,1
7,0.3,3,198.36958463428618,0,0
7,0.3,3,264.4927795123816,0,2
7,0.3,3,330.615974390477,0,0
7,0.3,3,396.73916926857237,0,0
7,0.3,3,462.8623641466678,0,0
7,0.3,3,528.9855590247632,0,2
7,0.3,3,595.1087539028586,0,0
7,0.3,3,661.231948780954,0,0
7,0.3,3,727.3551436590494,0,1
7,0.3,3,793.4783385371447,0,1
7,0.3,3,859.6015334152402,0,0
7,0.3,3,925.7247282933356,0,0
7,0.3,3,991.8479231714309,0,1
7,0.3,3,1057.9711180495265,0,0
7,0.3,3,1124.0943129276218,0,1
7,0.3,3,1190.217507805717,0,0
7,0.3,3,1256.3407026838127,0,1
7,0.3,3,1322.463897561908,0,0
7,0.3,3,1388.5870924400033,0,2
7,0.3,3,1454.7102873180988,0,2
7,0.3,3,1520.8334821961942,0,1
7,0.3,3,1586.9566770742895,0,0
7,0.3,3,1653.079871952385,0,1
7,0.3,3,1719.2030668304803,0,1
7,0.3,3,1785.3262617085757,0,0
7,0.3,3,1851.4494565866712,0,1
7,0.3,3,1917.5726514647665,0,0
7,0.3,3,1983.6958463428618,0,0
7,0.3,3,2049.8190412209574,0,2
7,0.3,3,2115.942236099053,0,2
7,0.3,3,2182.065430977148,0,1
7,0.3,3,2248.1886258552436,0,0
7,0.3,3,2314.311820733339,0,1
7,0.3,3,2380.435015611434,0,0
7,0.3,3,2446.5582104895298,0,0
7,0.3,3,2512.6814053676253,0,1
7,0.3,3,2578.8046002457204,0,0
7,0.3,3,2644.927795123816,0,1
7,0.3,3,2711.0509900019115,0,2
7,0.3,3,2777.1741848800066,0,0
7,0.3,3,2843.297379758102,0,0
7,0.3,3,2909.4205746361977,0,0
7,0.3,3,2975.5437695142928,0,1
7,0.3,3,3041.6669643923883,0,0
7,0.3,3,3107.790159270484,0,1
7,0.3,3,3173.913354148579,0,0
7,0.3,3,3240.0365490266745,0,1
7,0.3,3,3306.15974390477,0,2
7,0.3,3,3372.282938782865,0,0
7,0.3,3,3438.4061336609607,0,0
7,0.3,3,3504.529328539056,0,1
7,0.3,3,3570.6525234171513,0,0
7,0.3,3,3636.775718295247,0,1
7,0.3,3,3702.8989131733424,0,1
7,0.3,3,3769.0221080514375,0,1
7,0.3,3,3835.145302929533,0,0
7,0.3,3,3901.2684978076286,0,0
7,0.3,3,3967.3916926857237,0,0
7,0.3,3,4033.5148875638192,0,0
7,0.3,3,4099.638082441915,0,0
7,0.3,3,4165.76127732001,0,0
7,0.3,3,4231.884472198106,0,2
7,0.3,3,4298.007667076201,0,1
7,0.3,3,4364.130861954296,0,1
7,0.3,3,4430.254056832392,0,2
7,0.3,3,4496.377251710487,0,3
7,0.3,3,4562.500446588582,0,1
7,0.3,3,4628.623641466678,0,1
7,0.3,3,4694.746836344773,0,1
7,0.3,3,4760.870031222868,0,1
7,0.3,3,4826.993226100964,0,0
7,0.3,3,4893.1164209790595,0,1
7,0.3,3,4959.239615857155,0,0
7,0.3,3,5025.362810735251,0,3
7,0.3,3,5091.486005613346,0,0
7,0.3,3,5157.609200491441,0,1
7,0.3,3,5223.732395369537,0,1
7,0.3,3,5289.855590247632,0,2
7,0.3,3,5355.978785125727,0,0
7,0.3,3,5422.101980003823,0,0
7,0.3,3,5488.225174881918,0,0
7,0.3,3,5554.348369760013,0,0
7,0.3,3,5620.471564638109,0,1
7,0.3,3,5686.594759516204,0,0
7,0.3,3,5752.717954394299,0,1
7,0.3,3,5818.841149272395,0,0
7,0.3,3,5884.96434415049,0,0
7,0.3,3,5951.0875390285855,0,0
7,0.3,3,6017.2107339066815,0,0
7,0.3,3,6083.333928784777,0,1
7,0.3,3,6149.457123662872,0,3
7,0.3,3,6215.580318540968,0,0
7,0.3,3,6281.703513419063,0,2
7,0.3,3,6347.826708297158,0,1
7,0.3,3,6413.949903175254,0,0
7,0.3,3,6480.073098053349,0,1
7,0.3,3,6546.196292931444,0,0
7,0.3,3,6612.31948780954,0,0
7,0.3,3,6678.442682687635,0,0
7,0.3,3,6744.56587756573,0,0
7,0.3,3,6810.689072443826,0,0
7,0.3,3,6876.812267321921,0,0
7,0.3,3,6942.935462200016,0,0
7,0.3,3,7009.058657078112,0,0
7,0.3,3,7075.1818519562075,0,0
7,0.3,3,7141.305046834303,0,0
7,0.3,3,7207.428241712399,0,1
7,0.3,3,7273.551436590494,0,0
7,0.3,3,7339.674631468589,0,1
7,0.3,3,7405.797826346685,0,2
7,0.3,3,7471.92102122478,0,0
7,0.3,3,7538.044216102875,0,1
7,0.3,3,7604.167410980971,0,0
7,0.3,3,7670.290605859066,0,0
7,0.3,3,7736.413800737161,0,1
7,0.3,3,7802.536995615257,0,1
7,0.3,3,7868.660190493352,0,3
7,0.3,3,7934.783385371447,0,0
7,0.3,3,8000.906580249543,0,1
7,0.3,3,8067.0297751276385,0,0
7,0.3,3,8133.152970005734,0,0
7,0.3,3,8199.27616488383,0,2
7,0.3,3,8265.399359761925,0,1
7,0.3,3,8331.52255464002,0,0
7,0.3,3,8397.645749518115,0,0
7,0.3,3,8463.768944396212,0,0
7,0.3,3,8529.892139274307,0,2
7,0.3,3,8596.015334152402,0,0
7,0.3,3,8662.138529030497,0,1
7,0.3,3,8728.261723908592,0,1
7,0.3,3,8794.384918786687,0,0
7,0.3,3,8860.508113664784,0,1
7,0.3,3,8926.63130854288,0,1
7,0.3,3,8992.754503420974,0,1
7,0.3,3,9058.87769829907,0,0
7,0.3,3,9125.000893177164,0,2
7,0.3,3,9191.12408805526,0,1
7,0.3,3,9257.247282933356,0,0
7,0.3,3,9323.370477811452,0,1
7,0.3,3,9389.493672689547,0,0
7,0.3,3,9455.616867567642,0,0
7,0.3,3,9521.740062445737,0,1
7,0.3,3,9587.863257323832,0,2
7,0.3,3,9653.986452201929,0,1
7,0.3,3,9720.109647080024,0,1
7,0.3,3,9786.232841958119,0,2
7,0.3,3,9852.356036836214,0,0
7,0.3,3,9918.47923171431,0,0
7,0.3,3,9984.602426592404,0,1
7,0.3,3,10050.725621470501,0,0
7,0.3,3,10116.848816348596,0,0
7,0.3,3,10182.972011226691,0,0
7,0.3,3,10249.095206104786,0,1
7,0.3,3,10315.218400982882,0,0
7,0.3,3,10381.341595860977,0,0
7,0.3,3,10447.464790739074,0,0
7,0.3,3,10513.587985617169,0,0
7,0.3,3,10579.711180495264,0,1
7,0.3,3,10645.834375373359,0,0
7,0.3,3,10711.957570251454,0,1
7,0.3,3,10778.080765129549,0,0
7,0.3,3,10844.203960007646,0,0
7,0.3,3,10910.327154885741,0,0
7,0.3,3,10976.450349763836,0,1
7,0.3,3,11042.573544641931,0,1
7,0.3,3,11108.696739520026,0,0
7,0.3,3,11174.819934398121,0,1
7,0.3,3,11240.943129276218,0,0
7,0.3,3,11307.066324154313,0,0
7,0.3,3,11373.189519032408,0,0
7,0.3,3,11439.312713910504,0,0
7,0.3,3,11505.435908788599,0,0
7,0.3,3,11571.559103666694,0,1
7,0.3,3,11637.68229854479,0,0
7,0.3,3,11703.805493422886,0,0
7,0.3,3,11769.92868830098,0,0
7,0.3,3,11836.051883179076,0,0
7,0.3,3,11902.175078057171,0,0
7,0.3,3,11968.298272935266,0,0
7,0.3,3,12034.421467813363,0,0
7,0.3,3,12100.544662691458,0,0
7,0.3,3,12166.667857569553,0,0
7,0.3,3,12232.791052447648,0,1
7,0.3,3,12298.914247325743,0,2
7,0.3,3,12365.037442203839,0,0
7,0.3,3,12431.160637081935,0,2
7,0.3,3,12497.28383196003,0,0
7,0.3,3,12563.407026838126,0,1
7,0.3,3,12629.53022171622,0,1
7,0.3,3,12695.653416594316,0,3
7,0.3,3,12761.77661147241,0,1
7,0.3,3,12827.899806350508,0,0
7,0.3,3,12894.023001228603,0,1
7,0.3,3,12960.146196106698,0,0
7,0.3,3,13026.269390984793,0,0
7,0.3,3,13092.392585862888,0,0
7,0.3,3,13158.515780740983,0,0
7,0.3,3,13224.63897561908,0,1
7,0.3,3,13290.762170497175,0,0
7,0.3,3,13356.88536537527,0,1
7,0.3,3,13423.008560253365,0,1
7,0.3,3,13489.13175513146,0,0
7,0.3,3,13555.254950009556,0,0
7,0.3,3,13621.378144887653,0,1
7,0.3,3,13687.501339765748,0,2
7,0.3,3,13753.624534643843,0,1
7,0.3,3,13819.747729521938,0,0
7,0.3,3,13885.870924400033,0,0
7,0.3,3,13951.994119278128,0,1
7,0.3,3,14018.117314156225,0,1
7,0.3,3,14084.24050903432,0,0
7,0.3,3,14150.363703912415,0,1
7,0.3,3,14216.48689879051,0,1
7,0.3,3,14282.610093668605,0,0
7,0.3,3,14348.7332885467,0,0
7,0.3,3,14414.856483424797,0,1
7,0.3,3,14480.979678302892,0,1
7,0.3,3,14547.102873180987,0,1
7,0.3,3,14613.226068059083,0,2
7,0.3,3,14679.349262937178,0,0
7,0.3,3,14745.472457815273,0,0
7,0.3,3,14811.59565269337,0,2
7,0.3,3,14877.718847571465,0,0
7,0.3,3,14943.84204244956,0,1
7,0.3,3,15009.965237327655,0,0
7,0.3,3,15076.08843220575,0,0
7,0.3,3,15142.211627083845,0,0
7,0.3,3,15208.334821961942,0,1
7,0.3,3,15274.458016840037,0,1
7,0.3,3,15340.581211718132,0,0
7,0.3,3,15406.704406596227,0,1
7,0.3,3,15472.827601474322,0,1
7,0.3,3,15538.950796352417,0,0
7,0.3,3,15605.073991230514,0,1
7,0.3,3,15671.19718610861,0,2
7,0.3,3,15737.320380986705,0,2
7,0.3,3,15803.4435758648,0,0
7,0.3,3,15869.566770742895,0,0
7,0.3,3,15935.68996562099,0,0
7,0.3,3,16001.813160499087,0,2
7,0.3,3,16067.936355377182,0,0
7,0.3,3,16134.059550255277,0,0
7,0.3,3,16200.182745133372,0,0
7,0.3,3,16266.305940011467,0,0
7,0.3,3,16332.429134889562,0,0
7,0.3,3,16398.55232976766,0,1
7,0.3,3,16464.675524645754,0,0
7,0.3,3,16530.79871952385,0,1
7,0.3,3,16596.921914401944,0,1
7,0.3,3,16663.04510928004,0,0
7,0.3,3,16729.168304158135,0,1
7,0.3,3,16795.29149903623,0,2
7,0.3,3,16861.414693914325,0,0
7,0.3,3,16927.537888792423,0,0
7,0.3,3,16993.66108367052,0,1
7,0.3,3,17059.784278548614,0,1
7,0.3,3,17125.90747342671,0,1
7,0.3,3,17192.030668304804,0,1
7,0.3,3,17258.1538631829,0,0
7,0.3,3,17324.277058060994,0,0
7,0.3,3,17390.40025293909,0,0
7,0.3,3,17456.523447817184,0,2
7,0.3,3,17522.64664269528,0,0
7,0.3,3,17588.769837573374,0,0
7,0.3,3,17654.89303245147,0,0
7,0.3,3,17721.01622732957,0,0
7,0.3,3,17787.139422207663,0,1
7,0.3,3,17853.26261708576,0,0
7,0.3,3,17919.385811963853,0,1
7,0.3,3,17985.50900684195,0,1
7,0.3,3,18051.632201720044,0,1
7,0.3,3,18117.75539659814,0,2
7,0.3,3,18183.878591476234,0,1
7,0.3,3,18250.00178635433,0,0
7,0.3,3,18316.124981232424,0,0
7,0.3,3,18382.24817611052,0,2
7,0.3,3,18448.371370988614,0,0
7,0.3,3,18514.494565866713,0,0
7,0.3,3,18580.617760744808,0,0
7,0.3,3,18646.740955622903,0,0
7,0.3,3,18712.864150501,0,2
7,0.3,3,18778.987345379093,0,1
7,0.3,3,18845.11054025719,0,1
7,0.3,3,18911.233735135283,0,1
7,0.3,3,18977.35693001338,0,1
7,0.3,3,19043.480124891474,0,0
7,0.3,3,19109.60331976957,0,1
7,0.3,3,19175.726514647664,0,0
7,0.3,3,19241.84970952576,0,0
7,0.3,3,19307.972904403858,0,0
7,0.3,3,19374.096099281953,0,0
7,0.3,3,19440.219294160048,0,0
7,0.3,3,19506.342489038143,0,2
7,0.3,3,19572.465683916238,0,1
7,0.3,3,19638.588878794333,0,1
7,0.3,3,19704.71207367243,0,1
7,0.3,3,19770.835268550523,0,0
7,0.3,3,19836.95846342862,0,1
7,0.3,3,19903.081658306714,0,0
7,0.3,3,19969.20485318481,0,0
7,0.3,3,20035.328048062904,0,1
7,0.3,3,20101.451242941002,0,0
7,0.3,3,20167.574437819098,0,0
7,0.3,3,20233.697632697193,0,0
7,0.3,3,20299.820827575288,0,0
7,0.3,3,20365.944022453383,0,1
7,0.3,3,20432.067217331478,0,1
7,0.3,3,20498.190412209573,0,0
7,0.3,3,20564.313607087668,0,0
7,0.3,3,20630.436801965763,0,1
7,0.3,3,20696.55999684386,0,1
7,0.3,3,20762.683191721953,0,0
7,0.3,3,20828.80638660005,0,0
7,0.3,3,20894.929581478147,0,0
7,0.3,3,20961.052776356242,0,0
7,0.3,3,21027.175971234337,0,0
7,0.3,3,21093.299166112432,0,1
7,0.3,3,21159.422360990528,0,1
7,0.3,3,21225.545555868623,0,1
7,0.3,3,21291.668750746718,0,0
7,0.3,3,21357.791945624813,0,0
7,0.3,3,21423.915140502908,0,3
7,0.3,3,21490.038335381003,0,1
7,0.3,3,21556.161530259098,0,2
7,0.3,3,21622.284725137193,0,0
7,0.3,3,21688.407920015292,0,0
