time,susceptible,infected,recovered,population,effective_reproduction
58.1,200.45447242942427,0.9866313964684409,798.5588961741075,1000.0000000000002,0.4009089448588484
58.2,200.44465762159683,0.9719642159445637,798.5833781624589,1000.0000000000002,0.4008893152431936
58.3,200.43498919209227,0.957514610067742,798.6074961978402,1000.0000000000002,0.4008699783841845
58.4,200.42546495553455,0.9432793650918763,798.6312556793738,1000.0000000000002,0.400850929911069
58.5,200.41608275933584,0.9292553144724879,798.6546619261919,1000.0000000000002,0.40083216551867157
58.6,200.40684048306764,0.9154393379909282,798.6777201789416,1000.0000000000002,0.4008136809661352
58.7,200.39773603784778,0.9018283608983849,798.7004356012541,1000.0000000000002,0.4007954720756955
58.8,200.3887673661656,0.8884193536766338,798.722813280158,1000.0000000000002,0.40077753473233113
58.9,200.37993244137624,0.8752093313540102,798.74485822727,1000.0000000000002,0.4007598648827524
59.0,200.3712292670734,0.862195352626234,798.7665753803005,1000.0000000000002,0.4007424585341467
59.1,200.36265587657098,0.8493745191298399,798.7879696042994,1000.0000000000002,0.40072531175314186
59.2,200.35421033271297,0.8367439751808762,798.8090456921063,1000.0000000000002,0.40070842066542584
59.3,200.34589072740238,0.8243009071341103,798.8298083654637,1000.0000000000002,0.40069178145480466
59.4,200.33769518097475,0.8120425424995648,798.8502622765259,1000.0000000000002,0.4006753903619494
59.5,200.32962184176952,0.7999661493399819,798.8704120088906,1000.0000000000001,0.400659243683539
59.6,200.32166888591814,0.788069035978249,798.8902620781038,1000.0000000000002,0.4006433377718362
59.7,200.31383451691406,0.7763485504089244,798.9098169326772,1000.0000000000002,0.400627669033828
59.8,200.30611696498474,0.7648020794085824,798.9290809556069,1000.0000000000002,0.40061223392996936
59.9,200.29851448674776,0.7534270480510138,798.9480584652014,1000.0000000000001,0.4005970289734955
60.0,200.29102536497297,0.7422209193772255,798.9667537156499,1000.0000000000001,0.4005820507299459
60.1,200.28364790819734,0.7311811938653048,798.9851708979376,1000.0000000000002,0.4005672958163946
60.2,200.27638045009525,0.7203054085350951,799.0033141413699,1000.0000000000002,0.4005527609001904
60.3,200.2692213492115,0.709591136570543,799.0211875142181,1000.0000000000002,0.4005384426984229
60.4,200.26216898870254,0.6990359869594457,799.0387950243382,1000.0000000000002,0.400524337977405
