family,N,I0,beta,c,gamma,T,seed,fixed,sigma,mu,birth_rate,vaccine_time,vaccine_fraction,peak_I,peak_time,S_T,E_T,I_T,R_T,R_fraction,ever_infected,new_infections,births,deaths,vaccinated,contacts,events,extinct,csv
scan,1000,10,0.03,15.0,0.15,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,319,15.566766953037455,70,0,34,896,0.896,930,920,0,0,0,236270,1816,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p15_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.15,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,294,18.129959064216752,91,0,49,860,0.86,909,899,0,0,0,270683,1759,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p15_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.15,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,333,17.25519586467807,55,0,46,899,0.899,945,935,0,0,0,242808,1834,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p15_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.15,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,322,19.400867803032863,62,0,40,898,0.898,938,928,0,0,0,239989,1826,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p15_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.15,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,317,18.400001964232796,68,0,46,886,0.886,932,922,0,0,0,248300,1808,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p15_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.15,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,319,15.427949386641044,44,0,27,929,0.929,956,946,0,0,0,216780,1875,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p15_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.25,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,154,20.9968856514323,217,0,36,747,0.747,783,773,0,0,0,356973,1520,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p25_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.25,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,123,24.149216013579625,325,0,45,630,0.63,675,665,0,0,0,413817,1295,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p25_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.25,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,154,14.729300985179293,250,0,10,740,0.74,750,740,0,0,0,323628,1480,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p25_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.25,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,143,21.968284235674858,327,0,32,641,0.641,673,663,0,0,0,406738,1304,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p25_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.25,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,119,20.61756492947202,280,0,30,690,0.69,720,710,0,0,0,377992,1400,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p25_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.25,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,149,22.557978013716316,207,0,34,759,0.759,793,783,0,0,0,343242,1542,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p25_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.25,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,110,25.218244078886105,325,0,15,660,0.66,675,665,0,0,0,391133,1325,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p25_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.25,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,135,19.830457112130848,300,0,24,676,0.676,700,690,0,0,0,368287,1366,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p25_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.25,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,196,16.851663658589477,232,0,5,763,0.763,768,758,0,0,0,292831,1521,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p25_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.25,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,178,17.105740741138373,233,0,6,761,0.761,767,757,0,0,0,319822,1518,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p25_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.4,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,30,28.80287452272611,755,0,10,235,0.235,245,235,0,0,0,536869,470,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p4_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.4,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,13,1.8976273574674922,982,0,0,18,0.018,18,8,0,0,0,588805,26,true,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p4_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.4,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,21,39.55636627822807,860,0,19,121,0.121,140,130,0,0,0,562684,251,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p4_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.4,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,11,0.48969314512598966,968,0,0,32,0.032,32,22,0,0,0,583414,54,true,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p4_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.4,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,10,0.0,980,0,0,20,0.02,20,10,0,0,0,588465,30,true,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p4_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.4,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,44,14.950659603498876,643,0,3,354,0.354,357,347,0,0,0,474217,701,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p4_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.4,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,22,36.41626358769782,815,0,11,174,0.174,185,175,0,0,0,545613,349,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p4_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.4,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,35,13.015720356599825,713,0,2,285,0.285,287,277,0,0,0,490378,562,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p4_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.4,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,49,18.610773508323636,660,0,3,337,0.337,340,330,0,0,0,491247,667,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p4_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.03,15.0,0.4,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,38,10.730434871681597,785,0,7,208,0.208,215,205,0,0,0,510566,413,false,data/sims/scan_N=1000_I0=10_beta=0p03_c=15p0_gamma=0p4_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.15,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,126,30.211713751364698,491,0,99,410,0.41,509,499,0,0,0,159318,909,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p15_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.15,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,25,39.834977137180644,915,0,24,61,0.061,85,75,0,0,0,192299,136,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p15_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.15,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,153,27.772524022648188,396,0,92,512,0.512,604,594,0,0,0,144330,1106,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p15_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.15,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,102,39.046228400407166,583,0,90,327,0.327,417,407,0,0,0,165666,734,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p15_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.15,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,44,39.41185286511039,861,0,43,96,0.096,139,129,0,0,0,188037,225,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p15_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.15,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,129,22.54241461066967,443,0,81,476,0.476,557,547,0,0,0,146240,1023,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p15_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.15,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,79,39.39104297439631,673,0,78,249,0.249,327,317,0,0,0,173703,566,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p15_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.15,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,84,23.467754042073082,631,0,68,301,0.301,369,359,0,0,0,166748,660,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p15_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.15,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,105,39.51244900596643,510,0,99,391,0.391,490,480,0,0,0,158028,871,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p15_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.15,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,92,30.782006943457105,608,0,85,307,0.307,392,382,0,0,0,168159,689,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p15_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.25,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,16,9.556836126000324,957,0,0,43,0.043,43,33,0,0,0,193450,76,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p25_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.25,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,14,4.150589418502261,969,0,0,31,0.031,31,21,0,0,0,193941,52,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p25_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.25,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,19,29.79159245186719,882,0,12,106,0.106,118,108,0,0,0,186882,214,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p25_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.25,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,12,0.6381050869306675,970,0,0,30,0.03,30,20,0,0,0,194488,50,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p25_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.25,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,14,7.689401676527609,923,0,5,72,0.072,77,67,0,0,0,189353,139,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p25_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.25,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,15,20.383527021900466,910,0,4,86,0.086,90,80,0,0,0,188025,166,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p25_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.25,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,24,6.2163073634220805,922,0,1,77,0.077,78,68,0,0,0,188620,145,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p25_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.25,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,53,16.1884685317661,715,0,22,263,0.263,285,275,0,0,0,171430,538,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p25_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.25,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,27,3.9871896977480183,849,0,3,148,0.148,151,141,0,0,0,179826,289,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p25_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.25,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,23,19.8629304508174,834,0,9,157,0.157,166,156,0,0,0,182223,313,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p25_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.4,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,10,0.0,979,0,0,21,0.021,21,11,0,0,0,195988,32,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p4_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.4,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,11,2.3394667376373928,984,0,0,16,0.016,16,6,0,0,0,196695,22,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p4_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.4,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,10,0.0,982,0,0,18,0.018,18,8,0,0,0,197070,26,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p4_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.4,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,11,0.5393313353388389,975,0,0,25,0.025,25,15,0,0,0,195861,40,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p4_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.4,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,13,5.678028711976391,953,0,0,47,0.047,47,37,0,0,0,190995,84,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p4_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.4,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,10,0.0,972,0,0,28,0.028,28,18,0,0,0,194871,46,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p4_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.4,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,14,14.448843583120784,958,0,0,42,0.042,42,32,0,0,0,193368,74,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p4_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.4,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,13,0.4232469946271037,960,0,0,40,0.04,40,30,0,0,0,192997,70,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p4_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.4,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,18,1.5366071017473046,946,0,0,54,0.054,54,44,0,0,0,191461,98,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p4_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,5.0,0.4,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,11,0.18583453834963834,970,0,0,30,0.03,30,20,0,0,0,194784,50,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=5p0_gamma=0p4_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.15,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,312,18.299423710608092,61,0,49,890,0.89,939,929,0,0,0,169172,1819,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p15_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.15,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,345,18.62762747100367,38,0,43,919,0.919,962,952,0,0,0,150479,1871,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p15_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.15,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,363,14.171762514783943,39,0,29,932,0.932,961,951,0,0,0,136656,1883,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p15_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.15,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,371,15.114351212564952,34,0,22,944,0.944,966,956,0,0,0,137091,1900,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p15_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.15,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,363,18.217601120638218,35,0,42,923,0.923,965,955,0,0,0,150725,1878,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p15_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.15,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,323,14.285248058181507,68,0,25,907,0.907,932,922,0,0,0,137133,1829,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p15_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.15,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,352,18.60003894200541,42,0,42,916,0.916,958,948,0,0,0,164400,1864,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p15_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.15,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,370,12.940193600987703,43,0,23,934,0.934,957,947,0,0,0,128493,1881,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p15_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.15,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,378,13.52022498132152,43,0,26,931,0.931,957,947,0,0,0,124105,1878,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p15_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.15,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,340,12.533342783280208,48,0,19,933,0.933,952,942,0,0,0,121420,1875,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p15_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.25,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,147,21.407778369136032,211,0,22,767,0.767,789,779,0,0,0,225365,1546,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.25,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,158,22.799007777604384,248,0,26,726,0.726,752,742,0,0,0,250332,1468,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.25,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,185,13.567240035911828,173,0,11,816,0.816,827,817,0,0,0,188335,1633,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.25,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,174,18.109515313691606,213,0,12,775,0.775,787,777,0,0,0,210830,1552,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.25,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,214,20.633621500438128,153,0,12,835,0.835,847,837,0,0,0,202376,1672,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.25,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,184,15.4593884582757,217,0,4,779,0.779,783,773,0,0,0,194580,1552,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.25,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,150,19.93290892528703,214,0,15,771,0.771,786,776,0,0,0,218934,1547,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.25,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,200,13.724675180852172,199,0,11,790,0.79,801,791,0,0,0,186383,1581,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
