t,S,I,R
20.8,387.33530450704234,143.92679994106646,468.73789555189217
20.81,387.0564646182354,143.84592389271705,469.0976114890485
20.82,386.7779821763343,143.76489278152994,469.45712504213674
20.83,386.4998569979815,143.6837071778071,469.8164358242124
20.84,386.22208889863714,143.60236765160684,470.1755434497571
20.85,385.94467769258557,143.5208747727388,470.5344475346767
20.86,385.667623192941,143.4392291107586,470.8931476963015
20.87,385.39092521165287,143.35743123496255,471.25164355338563
20.88,385.1145835595126,143.27548171438278,471.6099347261057
20.89,384.8385980461584,143.19338111778177,471.9680208360609
20.9,384.5629684800819,143.1111300136475,472.32590150627163
20.91,384.28769466863326,143.02872897018813,472.6835763611797
20.92,384.0127764180275,142.946178555327,473.04104502664654
20.93,383.7382135333501,142.86347933669774,473.3983071299532
20.94,383.46400581856244,142.7806318816389,473.7553622997997
20.95,383.1901530765082,142.6976367571893,474.11221016630356
20.96,382.91665510891823,142.6144945300827,474.4688503610001
20.97,382.6435117164173,142.53120576674326,474.82528251684045
20.98,382.3707226985289,142.4477710332801,475.18150626819204
20.99,382.0982878536816,142.36419089548286,475.53752125083656
21.0,381.82620697921425,142.2804659188164,475.8933271019704
21.01,381.5544798713821,142.19659666841622,476.24892346020266
21.02,381.28310632536244,142.11258370908354,476.604309965555
21.03,381.01208613525966,142.02842760528034,476.959486259461
21.04,380.7414190941118,141.9441289211248,477.31445198476445
21.05,380.4711049938954,141.85968822038618,477.6692067857195
21.06,380.2011436255318,141.77510606648048,478.02375030798873
21.07,379.9315347788922,141.69038302246534,478.3780821986434
21.08,379.66227824280384,141.60551965103562,478.73220210616154
21.09,379.39337380505486,141.52051651451842,479.08610968042774
21.1,379.12482125240064,141.4353741748687,479.43980457273165
21.11,378.8566203705691,141.3500931936645,479.7932864357674
21.12,378.58877094426583,141.2646741321022,480.146554923633
21.13,378.3212727571805,141.1791175509922,480.4996096918283
21.14,378.0541255919915,141.09342401075412,480.8524503972553
21.15,377.7873292303724,141.0075940714124,481.20507669821615
21.16,377.5208834529965,140.9216282925916,481.5574882544128
21.17,377.25478803954314,140.83552723351212,481.90968472694567
21.18,376.9890427687029,140.74929145298552,482.26166577831253
21.19,376.7236474181828,140.6629215094101,482.6134310724081
21.2,376.45860176471234,140.5764179607666,482.9649802745221
21.21,376.19390558404837,140.4897813646136,483.316313051339
21.22,375.9295586509812,140.40301227808328,483.66742907093646
21.23,375.66556073933936,140.31611125787688,484.0183280027847
21.24,375.4019116219956,140.2290788602606,484.3690095177447
21.25,375.13861107087183,140.14191564106105,484.71947328806806
21.26,374.87565885694494,140.05462215566104,485.069718987395
21.27,374.613054750252,139.96719895899534,485.41974629075366
21.28,374.35079851989536,139.8796466055463,485.76955487455933
21.29,374.0888899340487,139.7919656493398,486.1191444166124
21.3,373.82732875996174,139.70415664394085,486.4685145960984
21.31,373.56611476396597,139.61622014244958,486.8176650935854
21.32,373.30524771147964,139.52815669749688,487.1665955910244
21.33,373.04472736701365,139.4399668612405,487.5153057717468
21.34,372.78455349417607,139.35165118536065,487.86379532046425
21.35,372.5247258556781,139.26321022105614,488.21206392326667
21.36,372.2652442133393,139.1746445190402,488.56011126762144
21.37,372.00610832809224,139.0859546295364,488.90793704237234
21.38,371.7473179599886,138.9971411022747,489.2555409377377
21.39,371.4888728682037,138.90820448648734,489.60292264530995
21.4,371.23077281104236,138.819145330905,489.95008185805364
21.41,370.9730175459435,138.72996418375268,490.2970182703049
21.42,370.71560682948586,138.64066159274586,490.64373157776936
21.43,370.45854041739307,138.55123810508658,490.9902214775214
21.44,370.2018180645385,138.46169426745945,491.33648766800314
21.45,369.945439524951,138.3720306260279,491.6825298490222
21.46,369.6894045518194,138.28224772643023,492.0283477217515
21.47,369.4337128974984,138.19234611377584,492.3739409887269
21.48,369.1783643135131,138.10232633264135,492.7193093538467
21.49,368.92335855056444,138.012188927067,493.0644525223697
21.5,368.668695358534,137.92193444055258,493.40937020091457
21.51,368.4143744864896,137.83156341605397,493.7540620974576
21.52,368.16039568268997,137.74107639597935,494.0985279213319
21.53,367.90675869458977,137.6504739221853,494.4427673832261
21.54,367.6534632688452,137.55975653597352,494.7867801951825
21.55,367.40050915131826,137.4689247780867,495.1305660705963
21.56,367.14789608708253,137.37797918870532,495.47412472421337
21.57,366.89562382042755,137.28692030744375,495.8174558721299
21.58,366.64369209486443,137.19574867334686,496.16055923178993
21.59,366.3921006531303,137.10446482488624,496.50343452198473
21.6,366.14084923719355,137.0130692999569,496.8460814628508
21.61,365.88993758825904,136.92156263587358,497.1884997758686
21.62,365.63936544677244,136.82994536936727,497.5306891838615
21.63,365.38913255242585,136.7382180365818,497.8726494109936
21.64,365.1392386441621,136.64638117307027,498.2143801827689
21.65,364.8896834601803,136.55443531379177,498.55588122602916
21.66,364.64046673794013,136.46238099310781,498.89715226895333
21.67,364.39158821416714,136.37021874477904,499.2381930410551
21.68,364.1430476248576,136.27794910196184,499.57900327318185
21.69,363.89484470528305,136.18557259720492,499.91958269751336
21.7,363.64697918999565,136.0930897624461,500.2599310475596
21.71,363.3994508128324,136.0005011290089,500.60004805816004
21.72,363.1522593069207,135.90780722759933,500.9399334654813
21.73,362.9054044046824,135.81500858830253,501.27958700701646
21.74,362.6588858378392,135.7221057405797,501.61900842158246
21.75,362.412703337417,135.62909921326465,501.9581974493197
21.76,362.1668566337511,135.53598953456083,502.29715383168946
21.77,361.9213454564907,135.442777232038,502.6358773114727
21.78,361.67616953460345,135.34946283262903,502.9743676327689
21.79,361.4313285963807,135.25604686262702,503.3126245409937
21.8,361.1868223694416,135.16252984768184,503.65064778287797
21.81,360.94265058073853,135.06891231279738,503.98843710646554
21.82,360.69881295656097,134.97519478232812,504.32599226111233
21.83,360.455309222541,134.88137777997645,504.66331299748396
21.84,360.21213910365725,134.78746182878928,505.0003990675549
21.85,359.96930232424006,134.69344745115532,505.337250224606
21.86,359.72679860797604,134.59933516880196,505.6738662232234
21.87,359.48462767791216,134.50512550279223,506.010246819297
21.88,359.2427892564613,134.41081897352208,506.346391770018
21.89,359.0012830654059,134.31641610071713,506.68230083387834
21.9,358.7601088259034,134.22191740343013,507.0179737706679
21.91,358.51926625848995,134.12732340003768,507.35341034147376
21.92,358.27875508308574,134.03263460823777,507.6886103086779
21.93,358.03857501899927,133.93785154504664,508.0235734359555
21.94,357.7987257849315,133.842974726796,508.35829948827393
21.95,357.559207098981,133.7480046691304,508.69278823189
21.96,357.320018678648,133.6529418870042,509.0270394343492
21.97,357.0811602408392,133.55778689467905,509.36105286448316
21.98,356.8426315018718,133.4625402057209,509.6948282924087
21.99,356.60443217747854,133.36720233299755,510.0283654895253
22.0,356.3665619828117,133.27177378867566,510.3616642285141
22.01,356.12902063244775,133.1762550842183,510.6947242833354
22.02,355.89180784039183,133.0806467303822,511.0275454292274
22.03,355.6549233200818,132.98494923721506,511.3601274427046
22.04,355.41836678439324,132.88916311405305,511.6924701015552
22.05,355.1821379456431,132.79328886951802,512.0245731848404
22.06,354.94623651559476,132.69732701151517,512.3564364728916
22.07,354.71066220546186,132.6012780472302,512.6880597473095
22.08,354.47541472591314,132.50514248312712,513.0194427909613
22.09,354.24049378707616,132.4089208249453,513.3505853879801
22.1,354.0058990985422,132.3126135776974,513.681487323762
22.11,353.77163036937037,132.21622124566656,514.0121483849647
22.12,353.53768730809156,132.11974433240405,514.342568359506
22.13,353.3040696227133,132.02318334072697,514.6727470365614
22.14,353.0707770207234,131.9265387727155,515.0026842065628
22.15,352.8378092090949,131.8298111297109,515.3323796611959
22.16,352.6051658942896,131.73300091231272,515.6618331933994
22.17,352.3728467822628,131.63610862037677,515.9910445973621
22.18,352.14085157846733,131.53913475301263,516.3200136685217
22.19,351.9091799878575,131.4420798085812,516.648740203563
22.2,351.67783171489384,131.34494428469273,516.977224000415
22.21,351.44680646354664,131.24772867820408,517.3054648582508
22.22,351.21610393730066,131.15043348521692,517.6334625774839
22.23,350.98572383915877,131.0530592010751,517.9612169597676
22.24,350.7556658716466,130.95560632036268,518.2887278079921
22.25,350.5259297368161,130.85807533690152,518.6159949262837
22.26,350.2965151362501,130.76046674374928,518.943018120002
22.27,350.0674217710662,130.66278103319715,519.269797195738
22.28,349.8386493419207,130.56501869676757,519.596331961313
22.29,349.61019754901304,130.4671802252124,519.9226222257759
22.3,349.38206609208936,130.36926610851043,520.2486677994015
22.31,349.15425467044713,130.2712768358657,520.5744684936884
22.32,348.92676298293844,130.17321289570498,520.9000241213579
22.33,348.69959072797474,130.07507477567611,521.2253344963505
22.34,348.4727376035302,129.97686296264564,521.5503994338254
22.35,348.2462033071463,129.878577942697,521.875218750158
22.36,348.01998753593523,129.7802202011285,522.1997922629375
22.37,347.7940899865841,129.68179022245113,522.5241197909661
22.38,347.568510355359,129.5832884903869,522.8482011542553
22.39,347.34324833810865,129.48471548786665,523.172036174026
22.4,347.1183036302686,129.38607169702826,523.4956246727044
22.41,346.8936759268647,129.28735759921457,523.8189664739219
22.42,346.6693649225176,129.1885736749717,524.1420614025119
22.43,346.4453703114462,129.0897204040471,524.4649092845079
22.44,346.22169178747134,128.99079826538755,524.7875099471424
22.45,345.99832904402024,128.8918077371375,525.1098632188437
22.46,345.7752817741296,128.7927492966371,525.4319689292347
22.47,345.5525496704503,128.69362342042066,525.7538269091305
22.48,345.33013242525016,128.59443058421445,526.0754369905368
22.49,345.10802973041876,128.49517126293532,526.3967990066473
22.5,344.8862412774704,128.39584593068867,526.7179127918423
22.51,344.66476675754836,128.2964550607669,527.0387781816861
22.52,344.4436058614285,128.1969991256477,527.3593950129251
22.53,344.22275827952285,128.0974785969921,527.6797631234864
22.54,344.0022237018837,127.99789394564313,527.9998823524745
22.55,343.7820018182067,127.89824564162387,528.3197525401707
22.56,343.5620923178355,127.79853415413608,528.6393735280298
22.57,343.3424948897643,127.69875995155823,528.9587451586789
22.58,343.12320922264246,127.59892350144428,529.2778672759147
22.59,342.90423500477755,127.49902527052171,529.5967397247022
22.6,342.6855719241395,127.39906572469026,529.9153623511717
22.61,342.46721966836384,127.29904532902019,530.2337350026174
22.62,342.24917792475526,127.19896454775069,530.5518575274955
22.63,342.03144638029175,127.0988238442886,530.8697297754211
22.64,341.81402472162756,126.9986236812066,531.1873515971673
22.65,341.5969126350972,126.89836452024197,531.5047228446623
22.66,341.3801098067188,126.79804682229492,531.8218433709877
22.67,341.1636159221977,126.69767104742732,532.1387130303764
22.68,340.9474306669302,126.59723765486113,532.4553316782101
22.69,340.73155372600655,126.49674710297693,532.771699171018
22.7,340.51598478421516,126.39619984931272,533.0878153664736
22.71,340.3007235260455,126.29559635056228,533.4036801233937
22.72,340.08576963569203,126.19493706257403,533.7192933017353
22.73,339.8711227970573,126.09422244034943,534.0346547625946
22.74,339.6567826937558,125.9934529380419,534.3497643682036
22.75,339.44274900911694,125.89262900895524,534.6646219819291
22.76,339.22902142618887,125.79175110554255,534.9792274682699
22.77,339.0155996277419,125.69081967940481,535.2935806928546
22.78,338.8024832962715,125.58983518128956,535.6076815224402
22.79,338.5896721140022,125.4887980610898,535.9215298249093
22.8,338.37716576289057,125.38770876784254,536.2351254692682
22.81,338.164963924629,125.28656774972782,536.5484683256444
22.82,337.9530662806485,125.18537545406723,536.8615582652855
22.83,337.7414725121227,125.08413232732298,537.1743951605555
22.84,337.53018229997053,124.98283881509646,537.4869788849342
22.85,337.31919532486006,124.88149536212728,537.7993093130139
22.86,337.1085112672116,124.7801024122921,538.1113863204974
22.87,336.8981298072008,124.67866040860329,538.4232097841971
22.88,336.6880506247623,124.57716979320814,538.7347795820307
22.89,336.47827339959264,124.47563100738742,539.046095593021
22.9,336.2687978111539,124.37404449155461,539.3571576972926
22.91,336.0596235386764,124.27241068525457,539.6679657760701
22.92,335.8507502611626,124.17073002716265,539.9785197116759
22.93,335.6421776573898,124.06900295508363,540.2888193875276
22.94,335.43390540591344,123.96722990595055,540.598864688137
22.95,335.2259331850705,123.86541131582395,540.9086554991065
22.96,335.0182606729824,123.7635476198906,541.218191707128
22.97,334.8108875475584,123.66163925246282,541.5274731999797
22.98,334.6038134864985,123.5596866469772,541.8364998665252
22.99,334.39703816729696,123.45769023599395,542.14527159671
23.0,334.19056126724485,123.3556504511957,542.4537882815604
23.01,333.9843824634338,123.2535677233868,542.7620498131803
23.02,333.7785014327588,123.15144248249233,543.0700560847497
23.03,333.57291785192103,123.04927515755712,543.3778069905227
23.04,333.36763139743147,122.94706617674507,543.6853024258243
23.05,333.1626417456135,122.84481596733806,543.9925422870492
23.06,332.95794857260626,122.74252495573539,544.2995264716591
23.07,332.75355155436745,122.64019356745263,544.6062548781806
23.08,332.54945036667664,122.53782222712108,544.912727406203
23.09,332.3456446851379,122.43541135848676,545.218943956376
23.1,332.14213418518324,122.33296138440978,545.5249044304077
23.11,331.93891854207527,122.23047272686354,545.8306087310618
23.12,331.7359974309102,122.1279458069338,546.1360567621566
23.13,331.53337052662107,122.02538104481822,546.4412484285614
23.14,331.33103750398027,121.92277885982534,546.746183636195
23.15,331.128998037603,121.82013967037418,547.0508622920235
23.16,330.92725180194964,121.71746389399318,547.3552843040578
23.17,330.72579847132914,121.61475194731985,547.6594495813516
23.18,330.52463771990176,121.51200424609989,547.9633580339989
23.19,330.3237692216817,121.40922120518654,548.2670095731323
23.2,330.12319265054043,121.30640323854008,548.5704041109201
23.21,329.9229076802091,121.20355075922697,548.8735415605645
23.22,329.72291398428194,121.10066417941951,549.1764218362991
23.23,329.5232112362184,120.99774391039493,549.4790448533872
23.24,329.32379910934674,120.8947903625351,549.7814105281187
23.25,329.1246772768661,120.79180394532567,550.0835187778088
23.26,328.92584541185,120.68878506735575,550.3853695207948
23.27,328.72730318724865,120.58573413631727,550.6869626764346
23.28,328.5290502758918,120.48265155900428,550.9882981651045
23.29,328.3310863504918,120.37953774131276,551.2893759081961
23.3,328.13341108364585,120.27639308823976,551.590195828115
23.31,327.9360241478395,120.1732180038832,551.890757848278
23.32,327.73892521544843,120.07001289144114,552.191061893111
23.33,327.5421139587421,119.96677815321152,552.491107888047
23.34,327.3455900498857,119.86351419059149,552.7908957595236
23.35,327.1493531609433,119.76022140407719,553.0904254349803
23.36,326.95340296388054,119.65690019326318,553.389696842857
23.37,326.75773913056685,119.55355095684197,553.6887099125919
23.38,326.56236133277883,119.45017409260383,553.9874645746181
23.39,326.36726924220216,119.3467699974361,554.2859607603625
23.4,326.1724625304348,119.2433390673231,554.5841984022428
23.41,325.97794086898926,119.13988169734554,554.8821774336659
23.42,325.7837039292955,119.0363982816803,555.179897789025
23.43,325.5897513827033,118.93288921360009,555.4773594036974
23.44,325.3960829004849,118.82935488547292,555.7745622140429
23.45,325.20269815383773,118.72579568876212,556.0715061574009
23.46,325.0095968138867,118.62221201402566,556.3681911720884
23.47,324.8167785516871,118.51860425091624,556.6646171973973
23.48,324.62424303822684,118.41497278818062,556.9607841735932
23.49,324.43198994442923,118.3113180136597,557.2566920419117
23.5,324.2400189411552,118.20764031428799,557.5523407445575
23.51,324.0483296992062,118.10394007609355,557.847730224701
23.52,323.8569218893264,118.00021768419774,558.1428604264765
23.53,323.66579518220516,117.89647352281479,558.4377312949807
23.54,323.4749492484799,117.79270797525194,558.7323427762689
23.55,323.28438375873793,117.6889214239089,559.0266948173539
23.56,323.0940983835196,117.58511425027793,559.3207873662033
23.57,322.9040927933201,117.48128683494345,559.6146203717373
23.58,322.7143666585924,117.37743955758211,559.9081937838263
23.59,322.5249196497493,117.27357279696238,560.2015075532892
23.6,322.33575143716604,117.16968693094468,560.4945616318901
23.61,322.1468616911829,117.06578233648106,560.7873559723369
23.62,321.9582500821069,116.9618593896151,561.0798905282788
23.63,321.76991628021494,116.85791846548194,561.3721652543039
23.64,321.5818599557557,116.75395993830801,561.6641801059371
23.65,321.3940807789523,116.64998418141114,561.9559350396374
23.66,321.2065784200041,116.54599156720028,562.2474300127965
23.67,321.01935254908983,116.4419824671756,562.5386649837354
23.68,320.83240283636934,116.33795725192847,562.829639911703
23.69,320.64572895198586,116.23391629114118,563.1203547568738
23.7,320.4593305660688,116.12985995358726,563.4108094803448
23.71,320.2732073487354,116.02578860713112,563.7010040441344
23.72,320.08735897009365,115.92170261872836,563.990938411179
23.73,319.90178510024396,115.81760235442549,564.2806125453316
23.74,319.7164854092819,115.71348817936024,564.5700264113589
23.75,319.5314595673001,115.6093604577613,564.8591799749396
23.76,319.34670724439064,115.50521955294859,565.1480732026617
23.77,319.1622281106474,115.40106582733323,565.4367060620203
23.78,318.97802183616784,115.29689964241746,565.7250785214156
23.79,318.79408809105576,115.19272135879503,566.0131905501502
23.8,318.6104265454229,115.08853133615091,566.3010421184272
23.81,318.4270368693918,114.98432993326173,566.5886331973475
23.82,318.24391873309725,114.88011750799558,566.8759637589081
23.83,318.06107180668903,114.7758944173124,567.1630337759996
23.84,317.8784957603336,114.67166101726382,567.4498432224036
23.85,317.6961902642166,114.56741766299355,567.7363920727909
23.86,317.514154988545,114.46316470873744,568.0226803027186
23.87,317.33238960354856,114.35890250782346,568.308707888629
23.88,317.15089377948294,114.2546314126722,568.5944748078459
23.89,316.9696671866309,114.15035177479669,568.8799810385735
23.9,316.788709495305,114.0460639448029,569.1652265598932
23.91,316.6080203758492,113.94176827238965,569.4502113517622
23.92,316.4275994986414,113.83746510634907,569.7349353950106
23.93,316.2474465340952,113.73315479456669,570.0193986713392
23.94,316.06756115266177,113.62883768402153,570.3036011633178
23.95,315.88794302483234,113.52451412078668,570.587542854382
23.96,315.7085918211398,113.42018445002914,570.8712237288321
23.97,315.52950721216115,113.31584901601043,571.1546437718295
23.98,315.3506888685189,113.21150816208657,571.4378029693955
23.99,315.17213646088373,113.1071622307086,571.7207013084087
24.0,314.9938496599759,113.00281156342257,572.0033387766025
24.01,314.8158281365677,112.89845650087014,572.2857153625632
24.02,314.638071561485,112.79409738278872,572.5678310557273
24.03,314.4605796056094,112.6897345480117,572.8496858463799
24.04,314.2833519398803,112.585368334469,573.1312797256517
24.05,314.1063882352964,112.48099907918711,573.4126126855174
24.06,313.92968816291824,112.37662711828976,573.693684718793
24.07,313.7532513938695,112.27225278699788,573.9744958191336
24.08,313.57707759933936,112.16787641963036,574.2550459810312
24.09,313.401166450584,112.06349834960406,574.5353351998128
24.1,313.22551761892896,111.95911890943442,574.8153634716375
24.11,313.0501307757705,111.8547384307358,575.0951307934946
24.12,312.8750055925778,111.75035724422169,575.3746371632014
24.13,312.70014174089476,111.64597567970542,575.6538825794007
24.14,312.5255388923416,111.54159406610023,575.932867041559
24.15,312.3511967186172,111.43721273142003,576.2115905499636
24.16,312.1771148915002,111.3328320027795,576.4900531057211
24.17,312.00329308285154,111.22845220639475,576.7682547107545
24.18,311.8297309646159,111.12407366758374,577.0461953678011
24.19,311.6564282088234,111.01969671076657,577.3238750804109
24.2,311.4833844875917,110.91532165946616,577.601293852943
24.21,311.31059947312735,110.81094883630848,577.8784516905649
24.22,311.1380728377281,110.70657856302333,578.1553485992494
24.23,310.96580425378403,110.60221116044445,578.4319845857723
24.24,310.7937933937799,110.49784694851043,578.7083596577104
24.25,310.62203993029635,110.39348624626479,578.9844738234395
24.26,310.45054353601216,110.28912937185682,579.2603270921317
24.27,310.2793038837056,110.18477664254199,579.5359194737531
24.28,310.10832064625606,110.08042837468234,579.8112509790623
24.29,309.9375934966461,109.97608488374729,580.0863216196072
24.3,309.76712210796285,109.87174648431385,580.361131407724
24.31,309.59690615339997,109.76741349006751,580.6356803565332
24.32,309.42694530625886,109.66308621380249,580.9099684799393
24.33,309.25723923995093,109.55876496742258,581.1839957926271
24.34,309.0877876279987,109.45445006194143,581.4577623100605
24.35,308.91859014403775,109.35014180748341,581.7312680484795
24.36,308.7496464618184,109.24584051328407,582.0045130248982
24.37,308.58095625520696,109.14154648769059,582.277497257103
24.38,308.4125191981879,109.03726003816271,582.55022076365
24.39,308.2443349648649,108.932981471273,582.8226835638628
24.4,308.07640322946287,108.82871109270778,583.0948856778301
24.41,307.90872366632925,108.72444920726747,583.366827126404
24.42,307.7412959499359,108.62019611886745,583.6385079311974
24.43,307.5741197548803,108.51595213053864,583.9099281145818
24.44,307.4071947558874,108.41171754442797,584.1810876996853
24.45,307.2405206278112,108.30749266179936,584.4519867103902
24.46,307.07409704563577,108.20327778303404,584.722625171331
24.47,306.9079236844777,108.09907320763153,584.9930031078916
24.48,306.7420002195866,107.99487923421005,585.2631205462042
24.49,306.5763263263476,107.89069616050743,585.5329775131457
24.5,306.41090168028205,107.78652428338158,585.8025740363372
24.51,306.2457259570495,107.68236389881142,586.0719101441399
24.52,306.0807988324491,107.57821530189744,586.3409858656543
24.53,305.9161199824208,107.47407878686236,586.6098012307176
24.54,305.75168908304744,107.36995464705205,586.8783562699012
24.55,305.58750581055546,107.26584317493602,587.1466510145093
24.56,305.42356984131703,107.16174466210838,587.4146854965754
24.57,305.25988085185094,107.05765939928833,587.6824597488616
24.58,305.0964385188245,106.9535876763212,587.9499738048551
24.59,304.9332425190547,106.8495297821789,588.2172276987671
24.6,304.77029252950973,106.74548600496091,588.4842214655301
24.61,304.6075882273104,106.64145663189497,588.7509551407954
24.62,304.4451292897313,106.53744194933772,589.0174287609317
24.63,304.28291539420286,106.43344224277574,589.2836423630221
24.64,304.1209462183119,106.32945779682608,589.5495959848628
24.65,303.95922143980357,106.22548889523726,589.8152896649599
24.66,303.7977407365825,106.12153582088986,590.0807234425283
24.67,303.63650378671434,106.01759885579752,590.3458973574889
24.68,303.475510268427,105.91367828110766,590.610811450466
24.69,303.31475986011185,105.80977437710223,590.8754657627867
24.7,303.1542522403254,105.70588742319869,591.1398603364767
24.71,302.99398708779023,105.60201769795063,591.4039952142599
24.72,302.8339640813968,105.49816547904886,591.667870439555
24.73,302.67418290020424,105.394331043322,591.9314860564745
24.74,302.5146432234422,105.29051466673752,592.194842109821
24.75,302.35534473051155,105.18671662440242,592.4579386450868
24.76,302.19628710098624,105.08293719056425,592.7207757084502
24.77,302.0374700146143,104.97917663861193,592.9833533467745
24.78,301.87889315131895,104.87543524107646,593.2456716076053
24.79,301.72055619120033,104.77171326963207,593.5077305391684
24.8,301.5624588145363,104.66801099509685,593.7695301903676
24.81,301.40460070178403,104.56432868743384,594.0310706107829
24.82,301.24698153358094,104.4606666157517,594.2923518506681
24.83,301.0896009907463,104.35702504830589,594.5533739609485
24.84,300.9324587542821,104.25340425249925,594.8141369932193
24.85,300.77555450537454,104.1498044948832,595.074640999743
24.86,300.61888792539514,104.04622604115852,595.3348860334471
24.87,300.4624586959018,103.94266915617618,595.5948721479228
24.88,300.3062664986403,103.8391341039385,595.854599397422
24.89,300.1503110155452,103.73562114759982,596.1140678368558
24.9,299.9945919287413,103.63213054946767,596.3732775217919
24.91,299.83910892054445,103.5286625710035,596.632228508453
24.92,299.6838616734632,103.42521747282377,596.890920853714
24.93,299.5288498701995,103.32179551470094,597.1493546151005
24.94,299.37407319365013,103.21839695556417,597.4075298507867
24.95,299.21953132690777,103.11502205350064,597.6654466195926
24.96,299.06522395326203,103.01167106575618,597.9231049809828
24.97,298.91115075620087,102.90834424873651,598.1805049950636
24.98,298.7573114194113,102.80504185800801,598.4376467225817
24.99,298.6037056267809,102.7017641482989,598.6945302249212
25.0,298.45033306239867,102.5985113735,598.9511555641024
25.01,298.2971934105563,102.49528378666592,599.2075228027788
25.02,298.1442863557492,102.39208164001599,599.4636320042359
25.03,297.99161158267736,102.28890518493513,599.7194832323886
25.04,297.83916877624694,102.18575467197515,599.975076551779
25.05,297.6869576215707,102.08263035085538,600.230412027575
25.06,297.5349778039697,101.97953247046411,600.4854897255672
25.07,297.3832290089739,101.87646127885917,600.7403097121679
25.08,297.2317109223235,101.77341702326936,600.9948720544081
25.09,297.0804232299696,101.67039995009513,601.2491768199362
25.1,296.92936561807574,101.5674103049099,601.5032240770154
25.11,296.7785377730186,101.46444833246095,601.7570138945215
25.12,296.62793938138907,101.36151427667038,602.0105463419417
25.13,296.47757012999335,101.2586083806364,602.2638214893714
25.14,296.3274297058538,101.15573088663413,602.5168394075132
25.15,296.1775177962101,101.05288203611687,602.7696001676741
25.16,296.02783408852025,100.95006206971694,603.0221038417639
25.17,295.87837827046144,100.84727122724694,603.2743505022927
25.18,295.7291500299311,100.74450974770076,603.5263402223692
25.19,295.58014905504774,100.64177786925453,603.7780730756988
25.2,295.43137503415227,100.5390758292679,604.0295491365808
25.21,295.2828276558085,100.43640386428491,604.2807684799076
25.22,295.1345066088045,100.33376221003532,604.5317311811611
25.23,294.9864115821531,100.2311511014354,604.7824373164125
25.24,294.83854226509345,100.12857077258936,605.0328869623182
25.25,294.69089834709126,100.02602145679006,605.2830801961197
25.26,294.5434795178403,99.92350338652051,605.5330170956403
25.27,294.396285467263,99.82101679345472,605.7826977392833
25.28,294.24931588551135,99.71856190845877,606.0321222060309
25.29,294.1025704629681,99.6161389615922,606.2812905754407
25.3,293.95604889024725,99.51374818210878,606.5302029276451
25.31,293.8097508581953,99.41138979845796,606.7788593433479
25.32,293.66367605789185,99.30906403828565,607.0272599038236
25.33,293.5178241806508,99.20677112843573,607.2754046909146
25.34,293.37219491802085,99.1045112949508,607.5232937870294
25.35,293.2267879617867,99.00228476307358,607.7709272751407
25.36,293.08160300396986,98.900091757248,608.0183052387831
25.37,292.9366397368291,98.7979325011202,608.2654277620517
25.38,292.7918978528619,98.69580721753988,608.5122949295992
25.39,292.64737704480484,98.59371612856123,608.7589068266349
25.4,292.50307700563474,98.49165945544432,609.0052635389219
25.41,292.3589974285692,98.38963741865602,609.2513651527757
25.42,292.21513800706765,98.28765023787135,609.4972117550619
25.43,292.07149843483217,98.18569813197458,609.7428034331941
25.44,291.92807840580804,98.08378131906025,609.9881402751325
25.45,291.7848776141849,97.98190001643462,610.2332223693813
25.46,291.6418957543972,97.88005444061656,610.4780498049871
25.47,291.4991325211253,97.77824480733896,610.7226226715366
25.48,291.35658760929607,97.6764713315497,610.966941059155
25.49,291.21426071408376,97.57473422741303,611.211005058504
25.5,291.0721515309106,97.47303370831054,611.4548147607796
25.51,290.9302597554479,97.37136998684257,611.6983702577104
25.52,290.78858508361645,97.26974327482927,611.9416716415551
25.53,290.6471272115875,97.16815378331174,612.1847190051017
25.54,290.50588583578343,97.06660172255341,612.427512441664
25.55,290.3648606528785,96.96508730204104,612.6700520450813
25.56,290.2240513597997,96.8636107304861,612.912337909715
25.57,290.08345765372724,96.76217221582579,613.1543701304478
25.58,289.9430792320955,96.66077196522446,613.3961488026808
25.59,289.8029157925936,96.55941018507457,613.6376740223326
25.6,289.66296703316624,96.45808708099817,613.8789458858363
25.61,289.52323265201437,96.35680285784798,614.1199644901383
25.62,289.3837123475958,96.2555577197085,614.3607299326964
25.63,289.24440581862603,96.1543518698975,614.6012423114771
25.64,289.1053127640788,96.05318551096693,614.8415017249549
25.65,288.966432883187,95.95205884470448,615.0815082721092
25.66,288.827765875443,95.8509720721345,615.3212620524232
25.67,288.6893114405997,95.74992539351945,615.5607631658816
25.68,288.551069278671,95.64891900836108,615.8000117129686
25.69,288.41303908993234,95.54795311540151,616.0390077946669
25.7,288.2752205749218,95.44702791262479,616.2777515124542
25.71,288.1376134344401,95.34614359725778,616.5162429683029
25.72,288.00021736955193,95.24530036577173,616.7544822646771
25.73,287.8630320815861,95.14449841388321,616.9924695045314
25.74,287.7260572721364,95.04373793655569,617.2302047913087
25.75,287.5892926430621,94.94301912800044,617.4676882289382
25.76,287.4527378964887,94.8423421816781,617.704919921834
25.77,287.3163927348086,94.74170729029979,617.9418999748924
25.78,287.1802568606813,94.64111464582824,618.1786284934913
25.79,287.04432997703475,94.54056443947938,618.4151055834867
25.8,286.90861178706507,94.44005686172326,618.6513313512125
25.81,286.77310199423795,94.3395921022856,618.8873059034773
