time,cwnd_first,cwnd_mean,queue,average_queue,drop_probability,throughput_mbps
16.836,8.767223092417039,19.690157628008674,0.0,55.522375031617806,0.0,16.686574261024305
16.838,8.784172244959413,19.707106780551047,0.0,55.41133028155457,0.0,16.700937949619533
16.84,8.801121397501786,19.724055933093425,0.0,55.30050762099146,0.0,16.71530163821477
16.842,8.81807055004416,19.741005085635795,0.0,55.18990660574948,0.0,16.72966532681
16.844,8.835019702586534,19.757954238178172,0.0,55.079526792537976,0.0,16.74402901540523
16.846,8.851968855128908,19.774903390720546,0.0,54.9693677389529,0.0,16.758392704000464
16.848,8.868918007671281,19.79185254326292,0.0,54.85942900347499,0.0,16.772756392595696
16.85,8.885867160213655,19.808801695805293,0.0,54.74971014546804,0.0,16.787120081190924
16.852,8.902816312756029,19.82575084834766,0.0,54.640210725177106,0.0,16.801483769786152
16.854,8.919765465298402,19.842700000890037,0.0,54.53093030372675,0.0,16.815847458381388
16.856,8.936714617840776,19.859649153432414,0.0,54.421868443119294,0.0,16.830211146976623
16.858,8.95366377038315,19.876598305974785,0.0,54.31302470623306,0.0,16.844574835571848
16.86,8.970612922925524,19.893547458517162,0.0,54.204398656820594,0.0,16.858938524167087
16.862,8.987562075467897,19.910496611059536,0.0,54.09598985950695,0.0,16.87330221276232
16.864,9.004511228010271,19.927445763601906,0.0,53.987797879787934,0.0,16.88766590135755
16.866,9.021460380552645,19.944394916144283,0.0,53.87982228402836,0.0,16.902029589952782
16.868,9.038409533095018,19.961344068686653,0.0,53.7720626394603,0.0,16.916393278548014
16.87,9.055358685637392,19.978293221229027,0.0,53.66451851418138,0.0,16.930756967143243
16.872,9.072307838179766,19.995242373771404,0.0,53.55718947715302,0.0,16.94512065573848
16.874,9.08925699072214,20.012191526313774,0.0,53.45007509819871,0.0,16.959484344333713
16.876,9.106206143264513,20.02914067885615,0.0,53.343174948002314,0.0,16.97384803292894
16.878,9.123155295806887,20.046089831398525,0.0,53.23648859810631,0.0,16.988211721524177
16.88,9.14010444834926,20.063038983940896,0.0,53.1300156209101,0.0,17.002575410119405
16.882,9.157053600891635,20.079988136483273,0.0,53.02375558966828,0.0,17.016939098714634
16.884,9.174002753434008,20.09693728902564,0.0,52.91770807848895,0.0,17.031302787309865
16.886,9.190951905976382,20.113886441568017,0.0,52.81187266233197,0.0,17.0456664759051
16.888,9.207901058518756,20.130835594110394,0.0,52.70624891700731,0.0,17.060030164500326
16.89,9.22485021106113,20.147784746652764,0.0,52.60083641917329,0.0,17.074393853095568
16.892,9.241799363603503,20.16473389919514,0.0,52.49563474633494,0.0,17.088757541690796
16.894,9.258748516145877,20.181683051737515,0.0,52.39064347684227,0.0,17.103121230286032
16.896,9.27569766868825,20.198632204279885,0.0,52.28586218988859,0.0,17.11748491888126
16.898,9.292646821230624,20.215581356822263,0.0,52.181290465508816,0.0,17.131848607476496
16.9,9.309595973772998,20.232530509364633,0.0,52.0769278845778,0.0,17.146212296071724
16.902,9.326545126315372,20.249479661907007,0.0,51.972774028808644,0.0,17.16057598466696
16.904,9.343494278857746,20.266428814449384,0.0,51.86882848075103,0.0,17.174939673262188
16.906,9.36044343140012,20.283377966991754,0.0,51.76509082378953,0.0,17.189303361857423
16.908,9.377392583942493,20.30032711953413,0.0,51.66156064214195,0.0,17.203667050452655
16.91,9.394341736484867,20.317276272076505,0.0,51.558237520857666,0.0,17.21803073904789
16.912,9.41129088902724,20.334225424618875,0.0,51.45512104581595,0.0,17.232394427643115
16.914,9.428240041569614,20.351174577161252,0.0,51.35221080372432,0.0,17.246758116238347
16.916,9.445189194111988,20.36812372970362,0.0,51.24950638211687,0.0,17.261121804833582
16.918,9.462138346654362,20.385072882245996,0.0,51.147007369352636,0.0,17.275485493428807
16.92,9.479087499196735,20.402022034788374,0.0,51.04471335461393,0.0,17.289849182024042
16.922,9.496036651739109,20.418971187330744,0.0,50.942623927904705,0.0,17.304212870619274
16.924,9.512985804281483,20.43592033987312,0.0,50.840738680048894,0.0,17.31857655921451
16.926,9.529934956823856,20.452869492415495,0.0,50.7390572026888,0.0,17.332940247809738
16.928,9.54688410936623,20.469818644957865,0.0,50.637579088283424,0.0,17.347303936404973
16.93,9.563833261908604,20.486767797500242,0.0,50.536303930106854,0.0,17.3616676250002
16.932,9.580782414450978,20.503716950042612,0.0,50.43523132224664,0.0,17.376031313595437
16.934,9.597731566993351,20.520666102584986,0.0,50.33436085960215,0.0,17.39039500219067
16.936,9.614680719535725,20.537615255127363,0.0,50.23369213788295,0.0,17.4047586907859
16.938,9.631629872078099,20.554564407669737,0.0,50.13322475360718,0.0,17.41912237938113
16.94,9.648579024620473,20.57151356021211,0.0,50.032958304099964,0.0,17.43348606797637
16.942,9.665528177162846,20.58846271275448,0.0,49.93289238749176,0.0,17.4478497565716
16.944,9.68247732970522,20.605411865296855,0.0,49.83302660271678,0.0,17.46221344516683
16.946,9.699426482247594,20.62236101783923,0.0,49.733360549511346,0.0,17.47657713376206
16.948,9.716375634789967,20.6393101703816,0.0,49.633893828412326,0.0,17.490940822357288
16.95,9.733324787332341,20.65625932292398,0.0,49.5346260407555,0.0,17.50530451095252
16.952,9.750273939874715,20.673208475466353,0.0,49.435556788673985,0.0,17.519668199547755
16.954,9.767223092417089,20.690157628008723,0.0,49.33668567509664,0.0,17.53403188814299
16.956,9.784172244959462,20.707106780551104,0.0,49.238012303746444,0.0,17.548395576738216
16.958,9.801121397501836,20.724055933093474,0.0,49.13953627913895,0.0,17.562759265333455
16.96,9.81807055004421,20.741005085635845,0.0,49.041257206580674,0.0,17.577122953928686
16.962,9.835019702586584,20.757954238178222,0.0,48.94317469216751,0.0,17.59148664252392
16.964,9.851968855128957,20.774903390720592,0.0,48.84528834278318,0.0,17.605850331119147
16.966,9.868918007671331,20.791852543262966,0.0,48.74759776609761,0.0,17.62021401971438
16.968,9.885867160213705,20.808801695805343,0.0,48.650102570565416,0.0,17.63457770830961
16.97,9.902816312756078,20.825750848347717,0.0,48.552802365424284,0.0,17.648941396904846
16.972,9.919765465298452,20.84270000089009,0.0,48.455696760693435,0.0,17.663305085500074
16.974,9.936714617840826,20.85964915343246,0.0,48.35878536717205,0.0,17.67766877409531
16.976,9.9536637703832,20.876598305974834,0.0,48.262067796437705,0.0,17.692032462690545
16.978,9.970612922925573,20.893547458517208,0.0,48.16554366084483,0.0,17.706396151285777
16.98,9.987562075467947,20.910496611059585,0.0,48.069212573523146,0.0,17.720759839881
16.982,10.00451122801032,20.92744576360196,0.0,47.9730741483761,0.0,17.735123528476233
16.984,10.021460380552695,20.94439491614433,0.0,47.877128000079345,0.0,17.749487217071465
16.986,10.038409533095068,20.961344068686703,0.0,47.78137374407919,0.0,17.763850905666697
16.988,10.055358685637442,20.978293221229077,0.0,47.68581099659103,0.0,17.778214594261932
16.99,10.072307838179816,20.995242373771454,0.0,47.59043937459785,0.0,17.792578282857164
16.992,10.08925699072219,21.012191526313824,0.0,47.49525849584865,0.0,17.8069419714524
16.994,10.106206143264563,21.0291406788562,0.0,47.40026797885695,0.0,17.821305660047628
16.996,10.123155295806937,21.04608983139857,0.0,47.305467442899236,0.0,17.835669348642863
16.998,10.14010444834931,21.063038983940945,0.0,47.210856508013435,0.0,17.85003303723809
17.0,10.157053600891684,21.079988136483323,0.0,47.11643479499741,0.0,17.864396725833323
17.002,10.174002753434058,21.096937289025696,0.0,47.022201925407416,0.0,17.87876041442855
17.004,10.190951905976432,21.11388644156807,0.0,46.9281575215566,0.0,17.893124103023787
17.006,10.207901058518805,21.13083559411044,0.0,46.83430120651349,0.0,17.90748779161902
17.008,10.22485021106118,21.147784746652814,0.0,46.74063260410046,0.0,17.921851480214254
17.01,10.241799363603553,21.164733899195188,0.0,46.64715133889226,0.0,17.936215168809483
17.012,10.258748516145927,21.181683051737565,0.0,46.553857036214474,0.0,17.950578857404718
17.014,10.2756976686883,21.19863220427994,0.0,46.46074932214204,0.0,17.964942545999946
17.016,10.292646821230674,21.21558135682231,0.0,46.367827823497755,0.0,17.979306234595175
17.018,10.309595973773048,21.232530509364683,0.0,46.27509216785076,0.0,17.993669923190403
17.02,10.326545126315422,21.249479661907063,0.0,46.18254198351506,0.0,18.008033611785642
17.022,10.343494278857795,21.266428814449434,0.0,46.09017689954803,0.0,18.022397300380874
17.024,10.360443431400169,21.283377966991804,0.0,45.99799654574893,0.0,18.036760988976106
17.026,10.377392583942543,21.300327119534177,0.0,45.90600055265743,0.0,18.05112467757134
17.028,10.394341736484916,21.317276272076555,0.0,45.814188551552114,0.0,18.065488366166573
17.03,10.41129088902729,21.334225424618925,0.0,45.72256017444901,0.0,18.07985205476181
17.032,10.428240041569664,21.351174577161302,0.0,45.63111505410011,0.0,18.094215743357033
17.034,10.445189194112038,21.368123729703676,0.0,45.53985282399191,0.0,18.108579431952265
17.036,10.462138346654411,21.38507288224605,0.0,45.44877311834392,0.0,18.122943120547497
17.038,10.479087499196785,21.40202203478842,0.0,45.35787557210723,0.0,18.13730680914273
17.04,10.496036651739159,21.418971187330794,0.0,45.267159820963016,0.0,18.151670497737964
17.042,10.512985804281533,21.435920339873167,0.0,45.17662550132109,0.0,18.1660341863332
17.044,10.529934956823906,21.452869492415545,0.0,45.08627225031845,0.0,18.18039787492843
17.046,10.54688410936628,21.46981864495792,0.0,44.99609970581781,0.0,18.194761563523663
17.048,10.563833261908654,21.48676779750029,0.0,44.90610750640618,0.0,18.209125252118888
17.05,10.580782414451027,21.503716950042662,0.0,44.81629529139337,0.0,18.223488940714123
17.052,10.597731566993401,21.520666102585036,0.0,44.72666270081058,0.0,18.23785262930935
17.054,10.614680719535775,21.537615255127413,0.0,44.63720937540896,0.0,18.252216317904583
17.056,10.631629872078149,21.554564407669783,0.0,44.54793495665814,0.0,18.26658000649982
17.058,10.648579024620522,21.571513560212157,0.0,44.458839086744824,0.0,18.28094369509505
17.06,10.665528177162896,21.588462712754534,0.0,44.36992140857134,0.0,18.295307383690282
17.062,10.68247732970527,21.605411865296904,0.0,44.281181565754196,0.0,18.309671072285518
17.064,10.699426482247643,21.62236101783928,0.0,44.19261920262269,0.0,18.324034760880746
17.066,10.716375634790017,21.639310170381655,0.0,44.10423396421744,0.0,18.338398449475978
17.068,10.733324787332391,21.65625932292403,0.0,44.01602549628901,0.0,18.35276213807121
17.07,10.750273939874765,21.6732084754664,0.0,43.92799344529643,0.0,18.36712582666644
17.072,10.767223092417138,21.690157628008773,0.0,43.840137458405835,0.0,18.381489515261677
17.074,10.784172244959512,21.707106780551147,0.0,43.75245718348902,0.0,18.39585320385691
17.076,10.801121397501886,21.724055933093524,0.0,43.66495226912204,0.0,18.41021689245214
17.078,10.81807055004426,21.741005085635898,0.0,43.577622364583796,0.0,18.424580581047373
17.08,10.835019702586633,21.757954238178268,0.0,43.49046711985463,0.0,18.438944269642608
17.082,10.851968855129007,21.77490339072064,0.0,43.403486185614916,0.0,18.453307958237836
17.084,10.86891800767138,21.791852543263023,0.0,43.31667921324369,0.0,18.46767164683306
17.086,10.885867160213754,21.808801695805393,0.0,43.2300458548172,0.0,18.482035335428296
17.088,10.902816312756128,21.825750848347763,0.0,43.143585763107566,0.0,18.49639902402353
17.09,10.919765465298502,21.842700000890137,0.0,43.05729859158135,0.0,18.51076271261876
17.092,10.936714617840876,21.859649153432514,0.0,42.97118399439819,0.0,18.525126401213992
17.094,10.95366377038325,21.876598305974884,0.0,42.88524162640939,0.0,18.539490089809227
17.096,10.970612922925623,21.89354745851726,0.0,42.79947114315657,0.0,18.553853778404463
17.098,10.987562075467997,21.910496611059635,0.0,42.71387220087026,0.0,18.568217466999688
17.1,11.00451122801037,21.92744576360201,0.0,42.62844445646852,0.0,18.58258115559492
17.102,11.021460380552744,21.94439491614438,0.0,42.543187567555584,0.0,18.59694484419015
17.104,11.038409533095118,21.961344068686753,0.0,42.45810119242047,0.0,18.611308532785387
17.106,11.055358685637492,21.978293221229126,0.0,42.37318499003563,0.0,18.62567222138062
17.108,11.072307838179865,21.995242373771504,0.0,42.28843862005556,0.0,18.64003590997585
17.11,11.08925699072224,22.01219152631388,0.0,42.20386174281545,0.0,18.654399598571086
17.112,11.106206143264613,22.029140678856248,0.0,42.119454019329815,0.0,18.668763287166318
17.114,11.123155295806987,22.04608983139862,0.0,42.03521511129116,0.0,18.68312697576155
17.116,11.14010444834936,22.063038983940995,0.0,41.95114468106858,0.0,18.697490664356774
17.118,11.157053600891734,22.079988136483372,0.0,41.86724239170644,0.0,18.71185435295201
17.12,11.174002753434108,22.096937289025743,0.0,41.78350790692303,0.0,18.726218041547238
17.122,11.190951905976481,22.113886441568116,0.0,41.69994089110918,0.0,18.740581730142466
17.124,11.207901058518855,22.130835594110494,0.0,41.61654100932696,0.0,18.754945418737705
17.126,11.224850211061229,22.14778474665287,0.0,41.53330792730831,0.0,18.76930910733294
17.128,11.241799363603603,22.16473389919524,0.0,41.45024131145369,0.0,18.78367279592817
17.13,11.258748516145976,22.181683051737615,0.0,41.36734082883078,0.0,18.798036484523404
17.132,11.27569766868835,22.19863220427999,0.0,41.284606147173115,0.0,18.812400173118633
17.134,11.292646821230724,22.21558135682236,0.0,41.20203693487877,0.0,18.826763861713864
17.136,11.309595973773098,22.232530509364732,0.0,41.11963286100901,0.0,18.841127550309093
17.138,11.326545126315471,22.249479661907106,0.0,41.03739359528699,0.0,18.855491238904325
17.14,11.343494278857845,22.266428814449483,0.0,40.95531880809642,0.0,18.86985492749956
17.142,11.360443431400219,22.283377966991857,0.0,40.87340817048023,0.0,18.8842186160948
17.144,11.377392583942592,22.300327119534227,0.0,40.79166135413927,0.0,18.898582304690027
17.146,11.394341736484966,22.3172762720766,0.0,40.710078031430996,0.0,18.91294599328526
17.148,11.41129088902734,22.33422542461898,0.0,40.628657875368134,0.0,18.927309681880498
17.15,11.428240041569714,22.351174577161352,0.0,40.5474005596174,0.0,18.94167337047572
17.152,11.445189194112087,22.368123729703722,0.0,40.466305758498166,0.0,18.956037059070947
17.154,11.462138346654461,22.385072882246096,0.0,40.385373146981166,0.0,18.97040074766618
17.156,11.479087499196835,22.402022034788473,0.0,40.3046024006872,0.0,18.984764436261415
17.158,11.496036651739209,22.41897118733084,0.0,40.223993195885825,0.0,18.999128124856647
17.16,11.512985804281582,22.43592033987322,0.0,40.14354520949405,0.0,19.013491813451886
17.162,11.529934956823956,22.452869492415594,0.0,40.06325811907506,0.0,19.027855502047114
17.164,11.54688410936633,22.469818644957964,0.0,39.983131602836906,0.0,19.04221919064235
17.166,11.563833261908703,22.486767797500338,0.0,39.90316533963123,0.0,19.056582879237574
17.168,11.580782414451077,22.503716950042712,0.0,39.82335900895197,0.0,19.070946567832806
17.17,11.59773156699345,22.520666102585082,0.0,39.74371229093406,0.0,19.085310256428038
17.172,11.614680719535825,22.537615255127463,0.0,39.66422486635219,0.0,19.099673945023273
17.174,11.631629872078198,22.554564407669837,0.0,39.584896416619486,0.0,19.114037633618505
17.176,11.648579024620572,22.571513560212207,0.0,39.505726623786245,0.0,19.12840132221374
17.178,11.665528177162946,22.58846271275458,0.0,39.42671517053867,0.0,19.142765010808972
17.18,11.68247732970532,22.605411865296954,0.0,39.347861740197594,0.0,19.157128699404208
17.182,11.699426482247693,22.62236101783933,0.0,39.2691660167172,0.0,19.17149238799943
17.184,11.716375634790067,22.639310170381705,0.0,39.19062768468377,0.0,19.185856076594657
17.186,11.73332478733244,22.656259322924075,0.0,39.1122464293144,0.0,19.200219765189896
17.188,11.750273939874814,22.673208475466453,0.0,39.03402193645577,0.0,19.214583453785124
17.19,11.767223092417188,22.69015762800882,0.0,38.95595389258286,0.0,19.228947142380356
17.192,11.784172244959562,22.7071067805512,0.0,38.8780419847977,0.0,19.243310830975595
17.194,11.801121397501936,22.724055933093574,0.0,38.8002859008281,0.0,19.257674519570827
17.196,11.81807055004431,22.741005085635944,0.0,38.72268532902645,0.0,19.27203820816605
17.198,11.835019702586683,22.757954238178318,0.0,38.64523995836839,0.0,19.286401896761294
17.2,11.851968855129057,22.77490339072069,0.0,38.56794947845166,0.0,19.300765585356526
17.202,11.86891800767143,22.79185254326306,0.0,38.490813579494755,0.0,19.31512927395175
17.204,11.885867160213804,22.808801695805442,0.0,38.41383195233577,0.0,19.32949296254698
17.206,11.902816312756178,22.825750848347816,0.0,38.337004288431096,0.0,19.343856651142215
17.208,11.919765465298552,22.842700000890186,0.0,38.26033027985424,0.0,19.358220339737446
17.21,11.936714617840925,22.85964915343256,0.0,38.18380961929453,0.0,19.37258402833269
17.212,11.953663770383299,22.87659830597494,0.0,38.10744200005594,0.0,19.386947716927914
17.214,11.970612922925673,22.89354745851731,0.0,38.03122711605583,0.0,19.40131140552315
17.216,11.987562075468047,22.91049661105968,0.0,37.95516466182372,0.0,19.415675094118388
17.218,12.00451122801042,22.927445763602055,0.0,37.879254332500075,0.0,19.43003878271361
17.22,12.021460380552794,22.944394916144432,0.0,37.80349582383508,0.0,19.444402471308834
17.222,12.038409533095168,22.9613440686868,0.0,37.72788883218741,0.0,19.45876615990407
17.224,12.055358685637541,22.97829322122918,0.0,37.65243305452304,0.0,19.4731298484993
17.226,12.072307838179915,22.995242373771553,0.0,37.577128188413994,0.0,19.487493537094537
17.228,12.089256990722289,23.012191526313924,0.0,37.50197393203717,0.0,19.501857225689772
17.23,12.106206143264663,23.029140678856297,0.0,37.42696998417309,0.0,19.516220914285
17.232,12.123155295807036,23.04608983139867,0.0,37.35211604420474,0.0,19.530584602880236
17.234,12.14010444834941,23.06303898394104,0.0,37.277411812116334,0.0,19.54494829147547
17.236,12.157053600891784,23.079988136483422,0.0,37.2028569884921,0.0,19.559311980070692
17.238,12.174002753434157,23.096937289025796,0.0,37.128451274515115,0.0,19.57367566866592
17.24,12.190951905976531,23.113886441568166,0.0,37.054194371966084,0.0,19.58803935726116
17.242,12.207901058518905,23.13083559411054,0.0,36.98008598322215,0.0,19.60240304585639
17.244,12.224850211061279,23.147784746652913,0.0,36.906125811255706,0.0,19.616766734451627
17.246,12.241799363603652,23.16473389919529,0.0,36.83231355963319,0.0,19.63113042304686
17.248,12.258748516146026,23.181683051737664,0.0,36.75864893251393,0.0,19.64549411164209
17.25,12.2756976686884,23.198632204280035,0.0,36.6851316346489,0.0,19.65985780023732
17.252,12.292646821230774,23.215581356822412,0.0,36.6117613713796,0.0,19.67422148883255
17.254,12.309595973773147,23.23253050936478,0.0,36.53853784863684,0.0,19.688585177427782
17.256,12.326545126315521,23.24947966190716,0.0,36.46546077293957,0.0,19.702948866023007
17.258,12.343494278857895,23.266428814449533,0.0,36.39252985139369,0.0,19.717312554618246
17.26,12.360443431400268,23.283377966991903,0.0,36.3197447916909,0.0,19.73167624321348
17.262,12.377392583942642,23.300327119534277,0.0,36.24710530210752,0.0,19.746039931808717
17.264,12.394341736485016,23.31727627207665,0.0,36.17461109150331,0.0,19.76040362040394
17.266,12.41129088902739,23.33422542461902,0.0,36.1022618693203,0.0,19.77476730899918
17.268,12.428240041569763,23.3511745771614,0.0,36.03005734558166,0.0,19.78913099759441
17.27,12.445189194112137,23.368123729703775,0.0,35.9579972308905,0.0,19.803494686189637
17.272,12.46213834665451,23.385072882246146,0.0,35.886081236428716,0.0,19.817858374784866
17.274,12.479087499196885,23.40202203478852,0.0,35.81430907395586,0.0,19.8322220633801
17.276,12.496036651739258,23.4189711873309,0.0,35.74268045580795,0.0,19.846585751975336
17.278,12.512985804281632,23.43592033987327,0.0,35.67119509489633,0.0,19.86094944057057
17.28,12.529934956824006,23.45286949241564,0.0,35.59985270470654,0.0,19.8753131291658
17.282,12.54688410936638,23.469818644958014,0.0,35.52865299929713,0.0,19.889676817761035
17.284,12.563833261908753,23.48676779750039,0.0,35.457595693298536,0.0,19.90404050635627
17.286,12.580782414451127,23.503716950042758,0.0,35.38668050191194,0.0,19.918404194951496
17.288,12.5977315669935,23.52066610258514,0.0,35.315907140908116,0.0,19.932767883546717
17.29,12.614680719535874,23.537615255127513,0.0,35.2452753266263,0.0,19.947131572141956
17.292,12.631629872078248,23.554564407669883,0.0,35.174784775973045,0.0,19.96149526073719
17.294,12.648579024620622,23.571513560212257,0.0,35.1044352064211,0.0,19.975858949332423
17.296,12.665528177162996,23.58846271275463,0.0,35.03422633600826,0.0,19.99022263792766
17.298,12.68247732970537,23.605411865297,0.0,34.96415788333624,0.0,20.0
17.3,12.699426482247743,23.62236101783938,0.0022931632614451303,34.89423415389609,0.0,20.0
17.302,12.716375568913806,23.639310104505444,0.01172926697111265,34.82446914412225,0.0,20.0
17.304,12.733324384511802,23.656258920103436,0.02818696259813791,34.7548765797592,0.0,20.0
17.306,12.750272727355352,23.673207262946985,0.05154662694032908,34.68546991985357,0.0,20.0
17.308,12.767220399227691,23.690154934819326,0.08169034839825606,34.61626236071066,0.0,20.0
17.31,12.784167205345494,23.707101740937134,0.11850191292591283,34.54726683981509,0.0,20.0
17.312,12.801112954322324,23.72404748991396,0.16186678967875068,34.47849603971481,0.0,20.0
17.314,12.818057458131758,23.74099199372339,0.21167211637936134,34.40996239186814,0.0,20.0
17.316,12.8350005320702,23.757935067661833,0.267806684420437,34.34167808045324,0.0,20.0
17.318,12.851941994719452,23.77487653031109,0.33016092372411165,34.27365504613979,0.0,20.0
17.32,12.868881667909031,23.791816203500666,0.398626887376194,34.20590498982226,0.0,20.0
17.322,12.88581937667831,23.808753912269946,0.4730982360532874,34.13843937631472,0.0,20.0
17.324,12.90275494923847,23.825689484830107,0.5534702222601506,34.07126943800662,0.0,20.0
17.326,12.919688216934343,23.842622752525976,0.6396396743942212,34.00440617847939,0.0,20.0
17.328,12.936619014206116,23.859553549797756,0.7315049806534901,33.93786037608374,0.0,20.0
17.33,12.953547178550977,23.876481714142614,0.8289660728036168,33.871642587477176,0.0,20.0
17.332,12.9704725504847,23.89340708607634,0.9319244098194144,33.80576315112186,0.0,20.0
17.334,12.987394973503202,23.910329509094844,1.0402829614154214,33.74023219074245,0.0,20.0
17.336,13.004314294044088,23.927248829635722,1.1539461914797968,33.67505961874392,0.0,20.0
17.338,13.02123036144823,23.94416489703987,1.2728200414250885,33.610255139589285,0.0,20.0
17.34,13.03814302792138,23.961077563513022,1.396811913469163,33.545828253137046,0.0,20.0
17.342,13.055052148495847,23.977986684087487,1.5258306538588666,33.48178825793849,0.0,20.0
17.344,13.071957580992255,23.99489211658389,1.6597865360486495,33.41814425449471,0.0,20.0
17.346,13.08885918598141,24.01179372157305,1.7985912438458467,33.354905148473414,0.0,20.0
17.348,13.105756826746289,24.028691362337927,1.9421578545338338,33.29207965388553,0.0,20.0
17.35,13.122650369244164,24.045584904835806,2.0904008219838843,33.229676296221726,0.0,20.0
17.352,13.139539682068891,24.06247421766053,2.2432359597660287,33.167703415548814,0.0,20.0
17.354,13.156424636413359,24.079359172005,2.4005804242687887,33.10616916956625,0.0,20.0
17.356,13.17330510603214,24.09623964162378,2.5623526978373405,33.04508153662279,0.0,20.0
17.358,13.19018096720434,24.11311550279598,2.728472571939042,32.98444831869342,0.0,20.0
17.36,13.207052098696654,24.129986634288294,2.8988611303650877,32.92427714431676,0.0,20.0
17.362,13.223918381726671,24.14685291731831,3.0734407324764543,32.864575471493076,0.0,20.0
17.364,13.240779699926403,24.163714235518043,3.252134996502045,32.80535059054309,0.0,20.0
17.366,13.25763593930607,24.180570474897713,3.434868782896473,32.7466096269278,0.0,20.0
17.368,13.27448698821816,24.197421523809794,3.621568177764683,32.688359544029474,0.0,20.0
17.37,13.291332737321746,24.214267272913386,3.8121604763600754,32.63060714589414,0.0,20.0
17.372,13.308173079547101,24.231107615138736,4.006574166662638,32.57335907993568,0.0,20.0
17.374,13.3250079100606,24.24794244565224,4.2047389130430926,32.51662183960189,0.0,20.0
17.376,13.341837126229917,24.264771661821555,4.406585540018888,32.46040176700272,0.0,20.0
17.378,13.358660627589538,24.281595163181173,4.612046016107403,32.404705055500926,0.0,20.0
17.38,13.375478315806586,24.29841285139823,4.821053437781558,32.34953775226548,0.0,20.0
17.382,13.392290094646969,24.315224630238607,5.033542013532623,32.29490576078802,0.0,20.0
17.384,13.409095869941856,24.332030405533498,5.249447048044786,32.24081484336253,0.0,20.0
17.386,13.425895549554482,24.34883008514612,5.468704926485776,32.187270623528775,0.0,20.0
17.388,13.4426890433473,24.365623578938944,5.691253098917496,32.13427858847955,0.0,20.0
17.39,13.459476263149467,24.382410798741105,5.917030064830453,32.08184409143225,0.0,20.0
17.392,13.476257122724688,24.399191658316326,6.145975357805437,32.029972353965,0.0,20.0
17.394,13.493031537739396,24.415966073331038,6.378029530305717,31.97866846831768,0.0,20.0
17.396,13.509799425731305,24.432733961322953,6.613134138602788,31.927937399658248,0.0,20.0
17.398,13.526560706078307,24.449495241669947,6.85123172783841,31.877783988314608,0.0,20.0
17.4,13.543315299967727,24.46624983555937,7.092265817225535,31.828212951972432,0.0,20.0
17.402,13.560063130365954,24.482997665957598,7.336180885390512,31.77922888783927,0.0,20.0
17.404,13.576804121988424,24.499738657580068,7.5829223558586705,31.73083627477531,0.0,20.0
17.406,13.593538201269968,24.516472736861612,7.832436582685318,31.68303947539113,0.0,20.0
17.408,13.61026529633554,24.533199831927185,8.084670836233876,31.635842738112814,0.0,20.0
17.41,13.626985336971288,24.549919872562928,8.339573289102798,31.589250199214792,0.0,20.0
17.412,13.643698254596023,24.566632790187658,8.597093002202659,31.54326588482077,0.0,20.0
17.414,13.660403982233031,24.583338517824668,8.857179910984751,31.497893712873097,0.0,20.0
17.416,13.677102454482268,24.60003699007391,9.119784811822207,31.453137495070997,0.0,20.0
17.418,13.693793607492916,24.61672814308456,9.384859348544673,31.409000938777947,0.0,20.0
17.42,13.710477378936307,24.633411914527947,9.65235599912733,31.365487648898647,0.0,20.0
17.422,13.727153707979221,24.650088243570863,9.922228062534934,31.32260112972592,0.0,20.0
17.424,13.743822535257543,24.66675707084918,10.194429645721385,31.28034478675791,0.0,20.0
17.426,13.760483802850285,24.68341833844192,10.46891565078532,31.238721928485965,0.0,20.0
17.428,13.777137454253975,24.700071989845615,10.745641762281927,31.197735768153557,0.0,20.0
17.43,13.79378343435741,24.716717969949045,11.024564434691243,31.157389425486635,0.0,20.0
17.432,13.810421689416762,24.7333562250084,11.30564088004293,31.117685928395748,0.0,20.0
17.434,13.827052167031049,24.749986702622685,11.58882905569758,31.07862821465035,0.0,20.0
17.436,13.843674816117963,24.766609351709597,11.87408765228433,31.040219133525618,0.0,20.0
17.438,13.860289586890048,24.78322412248168,12.161376081794607,31.002461447422153,0.0,20.0
17.44,13.876896430831232,24.79983096642286,12.450654465831668,30.965357833458974,0.0,20.0
17.442,13.89349530067372,24.816429836265353,12.741883624015529,30.928910885040086,0.0,20.0
17.444,13.910086150375212,24.833020685966844,13.0350250625428,30.89312311339509,0.0,20.0
17.446,13.926668935096487,24.849603470688113,13.330040962900878,30.8579969490941,0.0,20.0
17.448,13.943243611179316,24.866178146770945,13.626894170735813,30.823534743537383,0.0,20.0
17.45,13.959810136124727,24.88274467171636,13.925548184873204,30.789738770420055,0.0,20.0
17.452,13.976368468571591,24.899303004163222,14.225967146491328,30.756611227172197,0.0,20.0
17.454,13.992918568275558,24.915853103867178,14.528115828445657,30.724154236374744,0.0,20.0
17.456,14.009460396088308,24.932394931679934,14.831959624743902,30.692369847151483,0.0,20.0
17.458,14.02599391393714,24.948928449528765,15.13746454017064,30.66126003653752,0.0,20.0
17.46,14.042519084804885,24.96545362039651,15.444597180060512,30.630826710824564,0.0,20.0
17.462,14.059035872710131,24.981970408301756,15.753324740218979,30.601071706883353,0.0,20.0
17.464,14.075544242687776,24.9984787782794,16.063614996989514,30.571996793463565,0.0,20.0
17.466,14.09204416076989,25.014978696361517,16.375436297466187,30.54360367247157,0.0,20.0
