time,prey,predator,invariant
110.2,46.34091051322882,6.0551689577246695,-0.7463862939629722
110.3,46.23862767775199,6.154618637898356,-0.7463862939661112
110.4,46.1273499776039,6.255033736296422,-0.7463862939637742
110.5,46.00705752171345,6.356351141926639,-0.7463862939649867
110.6,45.87774255199544,6.458503565795203,-0.7463862939652748
110.7,45.73940982648823,6.561419534071959,-0.7463862939643269
110.8,45.592076976412656,6.665023398355894,-0.7463862939663221
110.9,45.43577483201663,6.769235365347762,-0.7463862939635038
111.0,45.27054769950614,6.873971544020369,-0.746386293966196
111.1,45.096453610759134,6.979144016998944,-0.7463862939637819
111.2,44.913564513906685,7.084660927292087,-0.746386293965224
111.3,44.72196642770665,7.190426593276523,-0.7463862939649313
111.4,44.52175953927896,7.29634163959491,-0.7463862939647157
111.5,44.31305825124827,7.402303154419181,-0.7463862939660567
111.6,44.095991174383336,7.508204868598115,-0.7463862939638263
111.7,43.87070106455275,7.613937352875529,-0.7463862939662536
111.8,43.637344697252104,7.7193882470802455,-0.7463862939637964
111.9,43.396092692968054,7.824442496448039,-0.7463862939653726
112.0,43.14712926926835,7.928982625452415,-0.7463862939648811
112.1,42.89065194809885,8.032889016997448,-0.7463862939647699
112.2,42.62687119247507,8.136040220491351,-0.7463862939661354
112.3,42.35600998854049,8.23831327519332,-0.7463862939637443
112.4,42.07830337828931,8.339584043934675,-0.7463862939661884
112.5,41.7939979160805,8.439727576030725,-0.74638629396399
112.6,41.50335110274576,8.538618463322427,-0.7463862939651191
112.7,41.206630736747435,8.636131227086072,-0.7463862939655119
112.8,40.90411424293963,8.732140699400496,-0.7463862939641878
112.9,40.59608794903407,8.826522415907299,-0.7463862939663701
113.0,40.28284631134405,8.919153018671519,-0.7463862939637498
113.1,39.964691133979,9.009910646248057,-0.7463862939653677
113.2,39.64193071890437,9.09867534185883,-0.7463862939651764
113.3,39.31487902523049,9.185329441704129,-0.7463862939644631
113.4,38.98385478883352,9.269757966377455,-0.7463862939662261
113.5,38.64918062343218,9.351849005053483,-0.7463862939639536
113.6,38.311182135456654,9.431494079220174,-0.7463862939653225
113.7,37.97018699834896,9.50858850767315,-0.7463862939652601
113.8,37.62652406077974,9.583031743035193,-0.7463862939645458
