time,black,white,temperature,luminosity,albedo
263,112,770,10.519877841131542,1.3149999999999933,0.6807777777777776
264,112,773,10.707059335330008,1.3199999999999932,0.6819444444444444
265,112,776,10.849361734584436,1.324999999999993,0.6831111111111109
266,111,778,10.973930710678433,1.329999999999993,0.6840555555555555
267,110,778,11.166085012331747,1.3349999999999929,0.6842222222222222
268,108,783,11.223144274577338,1.3399999999999928,0.6865
269,107,783,11.31138912859657,1.3449999999999926,0.6866666666666665
270,106,783,11.484358596661492,1.3499999999999925,0.6868333333333333
271,104,791,11.490862450246754,1.3549999999999924,0.6902777777777777
272,105,790,11.586219935625238,1.3599999999999923,0.6897222222222222
273,105,790,11.73029336955805,1.3649999999999922,0.6897222222222221
274,106,785,12.04761314932234,1.3699999999999921,0.6876111111111112
275,107,783,12.505564792485004,1.374999999999992,0.6866666666666666
276,106,785,12.831417659741424,1.379999999999992,0.6876111111111112
277,104,793,12.88968947405974,1.3849999999999918,0.6910555555555556
278,101,793,12.946154679988906,1.3899999999999917,0.6915555555555555
279,101,796,13.008783711152617,1.3949999999999916,0.6927222222222222
280,101,799,13.063264084875211,1.3999999999999915,0.6938888888888889
281,93,783,14.115675960775162,1.4049999999999914,0.689
282,81,794,14.72756718293102,1.4099999999999913,0.6952777777777778
283,69,826,14.281443801430035,1.4149999999999912,0.7097222222222221
284,59,835,13.439364235315434,1.419999999999991,0.7148888888888887
285,57,837,12.908693033875744,1.424999999999991,0.7159999999999999
286,56,844,12.298037366149345,1.4299999999999908,0.7188888888888889
287,54,846,11.800104845871502,1.4349999999999907,0.72
288,54,846,11.513929465680087,1.4399999999999906,0.72
289,53,847,11.376911343078724,1.4449999999999905,0.7205555555555555
290,52,848,11.337882531062183,1.4499999999999904,0.7211111111111111
291,52,848,11.39466227998832,1.4549999999999903,0.7211111111111111
292,51,849,11.509300669536596,1.4599999999999902,0.7216666666666667
293,50,850,11.615535260454156,1.46499999999999,0.7222222222222222
294,48,852,11.756581402168242,1.46999999999999,0.7233333333333334
295,47,853,11.879794462160849,1.4749999999999899,0.7238888888888889
296,44,856,11.975854596153983,1.4799999999999898,0.7255555555555555
297,43,857,12.073798162087222,1.4849999999999897,0.7261111111111112
298,38,862,12.055823462286146,1.4899999999999896,0.7288888888888889
299,36,864,12.135965757481468,1.4949999999999894,0.73
300,34,866,12.13520274978169,1.4999999999999893,0.7311111111111112
301,31,869,12.172191480427909,1.5049999999999892,0.7327777777777778
302,29,871,12.21783988614557,1.5099999999999891,0.7338888888888889
303,27,873,12.222289846737565,1.514999999999989,0.735
304,25,875,12.296442945030385,1.519999999999989,0.7361111111111112
305,23,877,12.313727405487906,1.5249999999999888,0.7372222222222222
306,21,879,12.374191272996642,1.5299999999999887,0.7383333333333333
307,21,879,12.466284177686553,1.5349999999999886,0.7383333333333333
308,21,879,12.660594368652408,1.5399999999999885,0.7383333333333333
309,21,879,12.80893459875029,1.5449999999999884,0.7383333333333333
310,20,880,12.983265481538101,1.5499999999999883,0.7388888888888889
311,20,880,13.181737261723315,1.5549999999999882,0.7388888888888889
312,18,882,13.330557691299292,1.559999999999988,0.74
313,18,882,13.502442908563767,1.564999999999988,0.74
314,17,883,13.643515914706146,1.5699999999999878,0.7405555555555555
315,15,885,13.783485256561464,1.5749999999999877,0.7416666666666667
316,15,885,13.923689723981733,1.5799999999999876,0.7416666666666667
317,15,885,14.095044782005637,1.5849999999999875,0.7416666666666667
318,15,885,14.28556619626669,1.5899999999999874,0.7416666666666667
319,15,885,14.488299794377387,1.5949999999999873,0.7416666666666667
320,15,885,14.698851137941968,1.5999999999999872,0.7416666666666667
321,8,892,14.72217113290634,1.604999999999987,0.7455555555555555
322,1,899,14.718067425471798,1.609999999999987,0.7494444444444445
323,1,899,14.769445994698522,1.614999999999987,0.7494444444444445
324,0,900,14.76187612784406,1.6199999999999868,0.75
325,0,900,14.839658775237917,1.6249999999999867,0.75
326,0,900,14.990563810288407,1.6299999999999866,0.75
327,0,900,15.10984678594481,1.6349999999999865,0.75
328,0,900,15.266250355763352,1.6399999999999864,0.75
329,0,900,15.444955992534247,1.6449999999999863,0.75
330,0,900,15.637604543855849,1.6499999999999861,0.75
331,0,900,15.839073274352593,1.654999999999986,0.75
332,0,900,16.04609870551525,1.659999999999986,0.75
333,0,900,16.256563181351048,1.6649999999999858,0.75
334,0,900,16.46908000972104,1.6699999999999857,0.75
335,0,900,16.682736935543037,1.6749999999999856,0.75
336,0,900,16.89693245079873,1.6799999999999855,0.75
337,0,900,17.111269621644798,1.6849999999999854,0.75
338,0,900,17.325486605283373,1.6899999999999853,0.75
339,0,900,17.53941094149507,1.6949999999999852,0.75
340,0,900,17.75292938701246,1.699999999999985,0.75
341,0,900,17.965967965156192,1.704999999999985,0.75
342,0,900,18.178478751988198,1.7099999999999849,0.75
343,0,900,18.390431115010188,1.7149999999999848,0.75
344,0,900,18.601805899513376,1.7199999999999847,0.75
345,0,900,18.812591568593046,1.7249999999999845,0.75
346,0,900,19.022781639154882,1.7299999999999844,0.75
347,0,900,19.232372978205895,1.7349999999999843,0.75
348,0,900,19.441364670498167,1.7399999999999842,0.75
349,0,900,19.64975726578399,1.7449999999999841,0.75
